word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
ugn,3,3,5.333333333333333,NA,3,NA,3,Swedish,387670,ugn,oven,2,"ugn, ugnen",6,4,6,8.666666666666666,0,5,0
kall,15,15,8.733333333333333,NA,5,NA,4,Swedish,387670,kall,cold,6,"kallades, kalle, kall, kallas, kallade, kalla",98,5.833333333333333,98,8.484834834834835,2,13,14
garage,15,15,9.533333333333333,NA,6,1,6,Swedish,387670,garag,garage,1,garage,15,6,15,9.533333333333333,0,6,1
skola,16,16,8.625,NA,8,NA,5,Swedish,387670,skol,school,1,skola,16,5,16,8.625,0,8,0
vill_e,14,14,7.142857142857143,NA,1,4,6,Swedish,387670,vill_,wanna,1,vill_e,14,6,14,7.142857142857143,0,1,4
pizza,9,9,4.222222222222222,1,6,NA,5,Swedish,387670,pizz,pizza,1,pizza,9,5,9,4.222222222222222,1,6,0
tiger,6,6,4.666666666666667,NA,5,NA,5,Swedish,387670,tig,tiger,1,tiger,6,5,6,4.666666666666667,0,5,0
unda,1,1,7,NA,NA,1,4,Swedish,387670,und,under,2,"under, unda",136,4.5,136,7.5,0,22,14
flaska,3,3,6,NA,2,NA,6,Swedish,387670,flask,bottle,1,flaska,3,6,3,6,0,2,0
juice,5,5,6,NA,3,NA,5,Swedish,387670,juic,juice,1,juice,5,5,5,6,0,3,0
bryt,1,1,3,NA,NA,NA,4,Swedish,387670,bryt,break,3,"bryta, bryt, bryter",6,5,6,6.055555555555555,0,0,1
röra,35,35,6.571428571428571,NA,2,NA,4,Swedish,387670,rör,touch,4,"rör, röra, rören, rörelse",51,4.75,51,7.412087912087912,0,3,1
groda,18,18,5.055555555555555,NA,13,1,5,Swedish,387670,grod,frog,1,groda,18,5,18,5.055555555555555,0,13,1
bör,1,1,7,NA,NA,NA,3,Swedish,387670,bör,purse,1,bör,1,3,1,7,0,0,0
varsågod,24,24,1.8333333333333333,15,5,2,8,Swedish,387670,varsågod,please,1,varsågod,24,8,24,1.8333333333333333,15,5,2
bitarna,9,9,10.88888888888889,1,3,NA,7,Swedish,387670,bit,bite,6,"bit, bitar, biten, bita, bitarna, biter",193,4.833333333333333,193,7.4237670825906115,1,40,4
skåla,3,3,3.6666666666666665,NA,2,NA,5,Swedish,387670,skål,bowl,3,"skål, skålen, skåla",22,5,22,5.7592592592592595,4,8,0
rit,1,1,8,NA,NA,NA,3,Swedish,387670,rit,draw,5,"rita, ritar, rit, ritat, rite",354,4.2,354,7.029480075901328,3,51,12
filt,2,2,10,NA,NA,NA,4,Swedish,387670,filt,blanket,3,"filt, filter, filten",5,5.333333333333333,5,6,0,3,0
söt,22,22,4.863636363636363,NA,14,NA,3,Swedish,387670,söt,sweet,2,"söt, söta",23,3.5,23,2.9318181818181817,1,14,0
tand,4,4,6,NA,4,NA,4,Swedish,387670,tand,tooth,1,tand,4,4,4,6,0,4,0
fot,6,6,8,NA,1,NA,3,Swedish,387670,fot,foot,2,"fot, foten",15,4,15,6.388888888888889,0,8,0
byxorna,7,7,6.142857142857143,NA,5,NA,7,Swedish,387670,byx,pants,6,"byxorna, byxerna, byxer, byxor, byxen, byxa",55,5.5,55,6.2375992063492065,1,26,0
badar,24,24,7.916666666666667,NA,5,4,5,Swedish,387670,bad,bath,5,"bada, bad, badar, badat, badade",164,4.6,164,10.291475826972011,0,57,9
benen,8,8,7.125,NA,3,NA,5,Swedish,387670,ben,leg,2,"ben, benen",95,4,95,6.907327586206897,0,42,3
kissen,9,9,5.444444444444445,1,4,NA,6,Swedish,387670,kiss,kitty,5,"kissa, kissen, kisse, kissat, kiss",39,5.2,39,6.233333333333333,1,19,4
säga,23,23,7.739130434782608,1,2,NA,4,Swedish,387670,säg,say,3,"säger, säga, säg",125,4,125,5.86218437173166,1,13,12
handduk,2,2,7,NA,NA,NA,7,Swedish,387670,handduk,towel,1,handduk,2,7,2,7,0,0,0
sätter,46,46,9.195652173913043,NA,NA,4,6,Swedish,387670,sätt,put,4,"sätta, sätt, sätter, sätts",597,5,597,7.455856102169994,3,11,107
krama,6,6,6.833333333333333,NA,NA,NA,5,Swedish,387670,kram,hug,4,"kram, krama, kramas, kramar",27,5.25,27,4.625,1,11,3
andre,1,1,4,NA,NA,1,5,Swedish,387670,andr,other,2,"andra, andre",101,5,101,5.845000000000001,0,11,11
läs,3,3,4.333333333333333,NA,1,1,3,Swedish,387670,läs,read,3,"läsa, läs, läser",223,4,223,6.066768603465851,1,33,4
medicin,10,10,7.3,NA,6,NA,7,Swedish,387670,medicin,medicine,1,medicin,10,7,10,7.3,0,6,0
skeden,14,14,8.642857142857142,NA,10,NA,6,Swedish,387670,sked,spoon,2,"sked, skeden",66,5,66,7.667582417582418,2,35,1
fisken,3,3,11,NA,1,NA,6,Swedish,387670,fisk,fish (animal),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
fisken,3,3,11,NA,1,NA,6,Swedish,387670,fisk,fish (food),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
maten,14,14,7.642857142857143,NA,6,NA,5,Swedish,387670,mat,feed,4,"mat, mata, maten, mats",342,4,342,6.443595227000399,6,139,9
maten,14,14,7.642857142857143,NA,6,NA,5,Swedish,387670,mat,food,4,"mat, mata, maten, mats",342,4,342,6.443595227000399,6,139,9
kaninen,38,38,5.368421052631579,1,21,2,7,Swedish,387670,kanin,bunny,5,"kanin, kaniner, kaninen, kaninerna, kaninens",102,7.2,102,6.746000594707107,3,58,2
kallas,4,4,5.5,NA,1,NA,6,Swedish,387670,kall,cold,6,"kallades, kalle, kall, kallas, kallade, kalla",98,5.833333333333333,98,8.484834834834835,2,13,14
tacka,3,3,6.666666666666667,NA,NA,2,5,Swedish,387670,tack,thank you,3,"tack, tacka, tackar",381,5,381,3.559976422045388,94,171,78
bilarna,7,7,8.428571428571429,1,2,NA,7,Swedish,387670,bil,car,4,"bil, bilen, bilar, bilarna",480,5,480,7.8202719344960725,9,279,4
kak,6,6,4,NA,6,NA,3,Swedish,387670,kak,cookie,3,"kaka, kak, kakor",83,4,83,5.156156156156156,2,59,0
boken,27,27,8.074074074074074,NA,15,NA,5,Swedish,387670,bok,book,2,"bok, boken",153,4,153,7.37037037037037,0,78,0
läser,2,2,7,NA,NA,NA,5,Swedish,387670,läs,read,3,"läsa, läs, läser",223,4,223,6.066768603465851,1,33,4
titt,3,3,4.666666666666667,1,NA,NA,4,Swedish,387670,titt,look,6,"titta, tittar, titte, titt, tittat, tittade",1787,5.5,1787,7.600301821726229,155,166,671
kloss,4,4,7.25,NA,1,NA,5,Swedish,387670,kloss,block,3,"kloss, klossarna, klossar",14,7,14,6.5,0,6,0
mammas,24,24,6,2,NA,1,6,Swedish,387670,mamm,mommy,3,"mamma, mammas, mamm",928,5,928,5.679955703211517,7,180,110
röda,24,24,6.291666666666667,NA,3,1,4,Swedish,387670,röd,red,2,"röd, röda",108,3.5,108,5.794642857142858,5,30,9
mjölken,6,6,4.5,NA,3,NA,7,Swedish,387670,mjölk,milk,3,"mjölk, mjölken, mjölka",149,6,149,4.906103286384977,2,67,10
mjau,10,10,6,3,5,NA,4,Swedish,387670,mjau,meow,1,mjau,10,4,10,6,3,5,0
stängde,3,3,6.333333333333333,NA,NA,1,7,Swedish,387670,stäng,close,7,"stängdes, stänga, stäng, stängde, stängd, stänger, stängt",90,6.428571428571429,90,5.329081632653061,4,17,9
kam,8,8,5.75,NA,5,NA,3,Swedish,387670,kam,comb (object),1,kam,8,3,8,5.75,0,5,0
leksakerna,3,3,9.666666666666666,NA,2,NA,10,Swedish,387670,leksak,toy (object),3,"leksakerna, leksak, leksaker",7,8,7,9.333333333333334,0,3,0
klossarna,6,6,6,NA,3,NA,9,Swedish,387670,kloss,block,3,"kloss, klossarna, klossar",14,7,14,6.5,0,6,0
stolen,45,45,7.4222222222222225,NA,28,1,6,Swedish,387670,stol,chair,3,"stol, stolen, stolarna",120,6,120,7.095695695695696,0,64,1
bananen,2,2,4,NA,NA,NA,7,Swedish,387670,banan,banana,2,"banan, bananen",29,6,29,4.703703703703704,3,11,3
spaden,3,3,4.666666666666667,NA,1,NA,6,Swedish,387670,spad,shovel,3,"spade, spaden, spadar",11,5.666666666666667,11,6.7936507936507935,2,3,0
björnen,7,7,5.285714285714286,NA,3,NA,7,Swedish,387670,björn,bear,4,"björn, björnen, björnens, björne",60,6.5,60,6.502551020408164,0,33,1
kittlas,2,2,5,NA,1,NA,7,Swedish,387670,kittl,tickle,3,"kittlas, kittla, kittlade",4,7,4,4,0,1,1
kittla,1,1,5,NA,NA,NA,6,Swedish,387670,kittl,tickle,3,"kittlas, kittla, kittlade",4,7,4,4,0,1,1
potta,5,5,11.4,NA,NA,NA,5,Swedish,387670,pott,potty,1,potta,5,5,5,11.4,0,0,0
hoppe,1,1,1,1,NA,NA,5,Swedish,387670,hopp,jump,8,"hoppas, hoppa, hopp, hoppe, hoppar, hoppade, hoppat, hopps",190,5.5,190,6.209027777777778,31,65,17
pussa,14,14,4.642857142857143,NA,1,2,5,Swedish,387670,puss,kiss,4,"puss, pussa, pussar, pussas",72,5.25,72,4.595518207282913,3,39,4
varmt,26,26,7.3076923076923075,NA,11,NA,5,Swedish,387670,varmt,hot,1,varmt,26,5,26,7.3076923076923075,0,11,0
handen,33,33,6.121212121212121,NA,21,NA,6,Swedish,387670,hand,hand,3,"hand, hands, handen",110,5,110,6.611754802931273,4,51,8
smutsig,2,2,5,NA,2,NA,7,Swedish,387670,smuts,dirty,3,"smuts, smutsig, smutsa",10,6,10,6.222222222222222,0,6,0
armarna,4,4,6.75,1,1,NA,7,Swedish,387670,arm,arm,4,"armen, arm, armarna, armar",37,5,37,8.419471153846153,1,18,0
navel,1,1,2,NA,1,NA,5,Swedish,387670,navel,belly button,1,navel,1,5,1,2,0,1,0
hungrig,6,6,5.666666666666667,NA,3,NA,7,Swedish,387670,hungr,hungry,2,"hungriga, hungrig",8,7.5,8,5.583333333333334,0,5,0
badat,6,6,7.666666666666667,NA,3,NA,5,Swedish,387670,bad,bath,5,"bada, bad, badar, badat, badade",164,4.6,164,10.291475826972011,0,57,9
mjuk,8,8,6.125,NA,1,1,4,Swedish,387670,mjuk,soft,3,"mjuk, mjuka, mjukare",11,5.333333333333333,11,7.208333333333333,0,1,1
ikväll,1,1,8,NA,1,NA,6,Swedish,387670,ikväll,tonight,1,ikväll,1,6,1,8,0,1,0
flickorna,1,1,10,NA,NA,NA,9,Swedish,387670,flick,girl,4,"flicka, flickorna, flickor, flick",107,6.75,107,6.055288461538462,1,52,1
kramas,6,6,4.166666666666667,1,1,1,6,Swedish,387670,kram,hug,4,"kram, krama, kramas, kramar",27,5.25,27,4.625,1,11,3
pussar,5,5,5.2,NA,NA,NA,6,Swedish,387670,puss,kiss,4,"puss, pussa, pussar, pussas",72,5.25,72,4.595518207282913,3,39,4
barnen,4,4,8.75,1,NA,NA,6,Swedish,387670,barn,child,2,"barn, barnen",102,5,102,8.543367346938776,1,41,1
hämtar,14,14,8.571428571428571,NA,NA,NA,6,Swedish,387670,hämt,get,4,"hämta, hämt, hämtar, hämtat",214,5.25,214,6.476613488034808,0,16,13
hjälper,6,6,7.5,NA,NA,NA,7,Swedish,387670,hjälp,help,5,"hjälpa, hjälpas, hjälp, hjälper, hjälps",206,6.2,206,7.866891587944219,6,10,14
dan,3,3,8.666666666666666,NA,2,NA,3,Swedish,387670,dan,dance,4,"dans, dansa, dan, dansar",45,4.5,45,5.417261904761904,0,29,1
hennes,6,6,6.666666666666667,NA,1,NA,6,Swedish,387670,henn,her,2,"henne, hennes",229,5.5,229,7.008221225710015,0,97,2
affären,3,3,13.333333333333334,NA,1,NA,7,Swedish,387670,affär,store,2,"affär, affären",13,6,13,11.216666666666667,1,5,0
saxen,3,3,5,NA,2,NA,5,Swedish,387670,sax,scissors,2,"sax, saxen",13,4,13,5.3,1,5,0
pengar,3,3,6,NA,2,NA,6,Swedish,387670,peng,money,3,"pengarna, peng, pengar",10,6,10,5.944444444444445,0,7,0
samma,9,9,9.555555555555555,NA,NA,NA,5,Swedish,387670,samm,same,1,samma,9,5,9,9.555555555555555,0,0,0
pannkaker,1,1,12,NA,1,NA,9,Swedish,387670,pannkak,pancake,2,"pannkakor, pannkaker",2,9,2,7,0,2,0
kexen,1,1,8,NA,NA,1,5,Swedish,387670,kex,cracker,3,"kex, kexen, skorpa",19,4.666666666666667,19,8.866666666666667,0,7,2
fat,4,4,11.5,NA,NA,NA,3,Swedish,387670,fat,dish,1,fat,4,3,4,11.5,0,0,0
kisse,18,18,4.944444444444445,NA,10,3,5,Swedish,387670,kiss,kitty,5,"kissa, kissen, kisse, kissat, kiss",39,5.2,39,6.233333333333333,1,19,4
sätts,1,1,6,NA,1,NA,5,Swedish,387670,sätt,put,4,"sätta, sätt, sätter, sätts",597,5,597,7.455856102169994,3,11,107
vänt,2,2,10,NA,NA,1,4,Swedish,387670,vänt,wait,4,"vänta, vänt, väntar, väntade",216,5.5,216,7.4341346153846155,36,26,78
himmel,5,5,7.6,NA,NA,NA,6,Swedish,387670,himmel,sky,1,himmel,5,6,5,7.6,0,0,0
mamm,1,1,4,NA,1,NA,4,Swedish,387670,mamm,mommy,3,"mamma, mammas, mamm",928,5,928,5.679955703211517,7,180,110
kyckling,2,2,5.5,NA,1,NA,8,Swedish,387670,kyckling,chicken (animal),1,kyckling,2,8,2,5.5,0,1,0
kyckling,2,2,5.5,NA,1,NA,8,Swedish,387670,kyckling,chicken (food),1,kyckling,2,8,2,5.5,0,1,0
godast,1,1,3,NA,1,NA,6,Swedish,387670,god,good,3,"god, godast, goda",94,4.333333333333333,94,4.159420289855072,0,66,7
solen,8,8,8.25,NA,3,NA,5,Swedish,387670,sol,sun,3,"sol, sola, solen",20,4,20,7.708333333333333,0,5,1
försiktigt,7,7,5.857142857142857,1,3,NA,10,Swedish,387670,försikt,careful,2,"försiktigt, försiktig",8,9.5,8,21.928571428571427,1,3,0
bilden,10,10,8.9,NA,4,1,6,Swedish,387670,bild,picture,4,"bild, bilden, bilder, bildad",49,5.5,49,10.459375,0,18,1
fiskar,9,9,8.555555555555555,NA,3,NA,6,Swedish,387670,fisk,fish (animal),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
fiskar,9,9,8.555555555555555,NA,3,NA,6,Swedish,387670,fisk,fish (food),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
leksak,1,1,10,NA,NA,NA,6,Swedish,387670,leksak,toy (object),3,"leksakerna, leksak, leksaker",7,8,7,9.333333333333334,0,3,0
hunden,29,29,7.310344827586207,1,8,4,6,Swedish,387670,hund,dog,2,"hund, hunden",162,5,162,6.670210007778066,3,90,4
dagen,1,1,6,NA,NA,NA,5,Swedish,387670,dag,day,4,"dag, dagen, dagar, dags",18,4.25,18,7.365384615384615,0,9,0
natten,4,4,9,NA,2,NA,6,Swedish,387670,natt,night,2,"natt, natten",21,5,21,7.6764705882352935,0,11,0
hoppar,15,15,7.533333333333333,NA,NA,1,6,Swedish,387670,hopp,jump,8,"hoppas, hoppa, hopp, hoppe, hoppar, hoppade, hoppat, hopps",190,5.5,190,6.209027777777778,31,65,17
hästens,3,3,8.666666666666666,NA,NA,NA,7,Swedish,387670,häst,horse,5,"hästar, hästarna, hästen, häst, hästens",278,6.2,278,7.741134543676264,5,133,5
hoppade,2,2,5.5,NA,NA,NA,7,Swedish,387670,hopp,jump,8,"hoppas, hoppa, hopp, hoppe, hoppar, hoppade, hoppat, hopps",190,5.5,190,6.209027777777778,31,65,17
hoppat,1,1,11,NA,NA,NA,6,Swedish,387670,hopp,jump,8,"hoppas, hoppa, hopp, hoppe, hoppar, hoppade, hoppat, hopps",190,5.5,190,6.209027777777778,31,65,17
blåser,4,4,7.25,NA,1,1,6,Swedish,387670,blås,blow,3,"blåsa, blåser, blås",41,5,41,6.092592592592593,0,10,1
hämtat,2,2,8,NA,NA,NA,6,Swedish,387670,hämt,get,4,"hämta, hämt, hämtar, hämtat",214,5.25,214,6.476613488034808,0,16,13
mig,41,41,8.804878048780488,NA,18,NA,3,Swedish,387670,mig,my,1,mig,41,3,41,8.804878048780488,0,18,0
mina,15,15,6.333333333333333,NA,NA,2,4,Swedish,387670,min,mine,2,"min, mina",172,3.5,172,6.883227176220807,0,18,9
pennor,5,5,3.8,1,3,NA,6,Swedish,387670,penn,pen/pencil,4,"penna, pennor, pennorna, pennerna",47,6.75,47,7.552941176470588,1,23,0
lammen,3,3,4.333333333333333,NA,1,2,6,Swedish,387670,lamm,lamb,2,"lamm, lammen",52,5,52,5.891156462585034,0,27,4
leksaker,3,3,8.333333333333334,NA,1,NA,8,Swedish,387670,leksak,toy (object),3,"leksakerna, leksak, leksaker",7,8,7,9.333333333333334,0,3,0
sparkar,5,5,6,NA,NA,2,7,Swedish,387670,spark,kick,2,"sparka, sparkar",21,6.5,21,6.90625,0,0,4
inger,1,1,4,NA,1,NA,5,Swedish,387670,ing,none,5,"ingen, inga, inge, inger, ing",81,4.2,81,6.020315818635146,1,7,6
hopps,2,2,1,2,NA,NA,5,Swedish,387670,hopp,jump,8,"hoppas, hoppa, hopp, hoppe, hoppar, hoppade, hoppat, hopps",190,5.5,190,6.209027777777778,31,65,17
plask,3,3,9,NA,1,NA,5,Swedish,387670,plask,splash,2,"plaska, plask",7,5.5,7,9,0,1,0
katterna,3,3,8,NA,1,NA,8,Swedish,387670,katt,cat,5,"katten, katt, kattens, katta, katterna",190,6,190,7.200122972690782,2,102,5
nallen,3,3,4.333333333333333,NA,1,NA,6,Swedish,387670,nall,teddybear,2,"nalle, nallen",112,5.5,112,5.285932721712538,2,45,5
lastbilen,2,2,9,NA,1,NA,9,Swedish,387670,lastbil,truck,2,"lastbilen, lastbil",5,8,5,10.166666666666668,1,1,0
bollen,27,27,5.111111111111111,1,15,1,6,Swedish,387670,boll,ball,4,"boll, bollen, bollar, bollarna",112,6,112,6.074074074074074,2,56,2
våta,2,2,8,NA,NA,NA,4,Swedish,387670,våt,wet (description),2,"våt, våta",19,3.5,19,7.647058823529411,0,7,1
tvättar,6,6,7.833333333333333,NA,NA,NA,7,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
rena,2,2,6,NA,1,NA,4,Swedish,387670,ren,clean (description),2,"rena, ren",17,3.5,17,7.033333333333333,0,5,0
ugnen,3,3,12,NA,2,NA,5,Swedish,387670,ugn,oven,2,"ugn, ugnen",6,4,6,8.666666666666666,0,5,0
borstar,2,2,5.5,NA,NA,NA,7,Swedish,387670,borst,broom,6,"borsten, borsta, borstar, borstat, borste, borstas",88,6.666666666666667,88,6.286274509803921,1,7,6
nattlinne,1,1,6,NA,NA,NA,9,Swedish,387670,nattlin,nightgown,1,nattlinne,1,9,1,6,0,0,0
sover,8,8,6.25,NA,8,NA,5,Swedish,387670,sov,asleep,3,"sova, sov, sover",139,4,139,6.444184839044652,0,49,8
sover,8,8,6.25,NA,8,NA,5,Swedish,387670,sov,sleep,3,"sova, sov, sover",139,4,139,6.444184839044652,0,49,8
hjälps,1,1,14,NA,NA,NA,6,Swedish,387670,hjälp,help,5,"hjälpa, hjälpas, hjälp, hjälper, hjälps",206,6.2,206,7.866891587944219,6,10,14
fiskare,1,1,2,NA,1,NA,7,Swedish,387670,fisk,fish (animal),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
fiskare,1,1,2,NA,1,NA,7,Swedish,387670,fisk,fish (food),6,"fisk, fiska, fisken, fiskar, fiskare, fiskarna",92,6,92,8.57037037037037,1,46,1
kakor,3,3,5.333333333333333,NA,2,NA,5,Swedish,387670,kak,cookie,3,"kaka, kak, kakor",83,4,83,5.156156156156156,2,59,0
grisar,7,7,6.857142857142857,NA,3,NA,6,Swedish,387670,gris,pig,6,"grisen, gris, grisar, grisarna, grisens, grisig",142,6.166666666666667,142,6.86871921182266,6,62,6
landet,6,6,10.166666666666666,NA,2,NA,6,Swedish,387670,landet,field,1,landet,6,6,6,10.166666666666666,0,2,0
dörren,14,14,5.928571428571429,NA,6,NA,6,Swedish,387670,dörr,door,3,"dörrarna, dörr, dörren",32,6,32,4.799719887955182,0,17,1
springer,9,9,6.222222222222222,NA,NA,3,8,Swedish,387670,spring,run,3,"springa, springer, spring",43,7,43,8.851851851851851,0,6,4
björnens,2,2,4.5,NA,NA,1,8,Swedish,387670,björn,bear,4,"björn, björnen, björnens, björne",60,6.5,60,6.502551020408164,0,33,1
mjölka,1,1,4,NA,NA,NA,6,Swedish,387670,mjölk,milk,3,"mjölk, mjölken, mjölka",149,6,149,4.906103286384977,2,67,10
möss,2,2,3.5,NA,2,NA,4,Swedish,387670,möss,hat,2,"mössa, möss",58,4.5,58,4.642857142857142,1,40,0
ing,1,1,4,NA,1,NA,3,Swedish,387670,ing,none,5,"ingen, inga, inge, inger, ing",81,4.2,81,6.020315818635146,1,7,6
ljusen,6,6,6.666666666666667,NA,2,NA,6,Swedish,387670,ljus,candle,2,"ljus, ljusen",34,5,34,6.958333333333334,1,13,1
grisarna,10,10,6.2,NA,6,1,8,Swedish,387670,gris,pig,6,"grisen, gris, grisar, grisarna, grisens, grisig",142,6.166666666666667,142,6.86871921182266,6,62,6
bussen,16,16,6.1875,1,5,1,6,Swedish,387670,buss,bus,2,"buss, bussen",51,5,51,6.879464285714286,1,25,1
människa,2,2,10.5,NA,1,NA,8,Swedish,387670,människ,people,2,"människa, människor",3,8.5,3,13.75,0,1,0
gård,2,2,3.5,NA,2,NA,4,Swedish,387670,gård,yard,2,"gård, gården",4,5,4,6.75,0,4,0
barnvagnen,3,3,10.666666666666666,NA,2,NA,10,Swedish,387670,barnvagn,stroller,1,barnvagnen,3,10,3,10.666666666666666,0,2,0
tung,4,4,5.5,NA,3,NA,4,Swedish,387670,tung,tongue,2,"tunga, tung",11,4.5,11,5.678571428571429,0,7,0
stolarna,1,1,6,NA,NA,NA,8,Swedish,387670,stol,chair,3,"stol, stolen, stolarna",120,6,120,7.095695695695696,0,64,1
ren,15,15,8.066666666666666,NA,4,NA,3,Swedish,387670,ren,clean (description),2,"rena, ren",17,3.5,17,7.033333333333333,0,5,0
björne,2,2,7,NA,1,NA,6,Swedish,387670,björn,bear,4,"björn, björnen, björnens, björne",60,6.5,60,6.502551020408164,0,33,1
pojkarna,1,1,6,NA,1,NA,8,Swedish,387670,pojk,boy,6,"pojkar, pojkens, pojken, pojke, pojk, pojkarna",134,6,134,5.809523809523809,3,49,2
stängd,3,3,6.666666666666667,NA,1,NA,6,Swedish,387670,stäng,close,7,"stängdes, stänga, stäng, stängde, stängd, stänger, stängt",90,6.428571428571429,90,5.329081632653061,4,17,9
dagar,1,1,2,NA,1,NA,5,Swedish,387670,dag,day,4,"dag, dagen, dagar, dags",18,4.25,18,7.365384615384615,0,9,0
ritat,17,17,8.823529411764707,NA,3,NA,5,Swedish,387670,rit,draw,5,"rita, ritar, rit, ritat, rite",354,4.2,354,7.029480075901328,3,51,12
ballongen,16,16,6.5625,NA,8,NA,9,Swedish,387670,ballong,balloon,3,"ballong, ballongen, ballonger",48,8.333333333333334,48,7.176747311827957,2,21,1
kastar,7,7,4.571428571428571,NA,NA,2,6,Swedish,387670,kast,throw,4,"kasta, kastar, kastade, kastat",37,6,37,6.928571428571429,0,3,5
kaninerna,1,1,7,NA,NA,NA,9,Swedish,387670,kanin,bunny,5,"kanin, kaniner, kaninen, kaninerna, kaninens",102,7.2,102,6.746000594707107,3,58,2
byxerna,14,14,7.5,NA,4,NA,7,Swedish,387670,byx,pants,6,"byxorna, byxerna, byxer, byxor, byxen, byxa",55,5.5,55,6.2375992063492065,1,26,0
blöjerna,1,1,2,NA,1,NA,8,Swedish,387670,blöj,diaper,3,"blöjerna, blöja, blöjorna",15,7,15,4.897435897435897,0,7,1
simmar,2,2,2,NA,1,1,6,Swedish,387670,simm,swim,4,"simma, simmar, simmat, simmade",45,6,45,9.652439024390244,0,19,3
kudde,16,16,6.0625,NA,6,1,5,Swedish,387670,kudd,pillow,3,"kudde, kudden, kuddarna",23,6.333333333333333,23,6.020833333333333,0,9,1
foten,9,9,4.777777777777778,NA,7,NA,5,Swedish,387670,fot,foot,2,"fot, foten",15,4,15,6.388888888888889,0,8,0
hammare,3,3,9.333333333333334,NA,NA,NA,7,Swedish,387670,hamm,hammer,2,"hammare, hammaren",14,7.5,14,8.893939393939394,0,3,0
stenar,4,4,4.75,NA,2,NA,6,Swedish,387670,sten,rock (object),5,"sten, stena, stenar, stenen, stenarna",39,5.8,39,5.596666666666667,0,20,1
lamper,1,1,5,NA,1,NA,6,Swedish,387670,lamp,lamp,3,"lampa, lampor, lamper",39,5.666666666666667,39,8.5,4,13,0
blommer,1,1,5,NA,1,NA,7,Swedish,387670,blomm,flower,5,"blomma, blommor, blommer, blommerna, blommorna",70,7.6,70,5.8191256830601095,4,36,0
lär,3,3,10.666666666666666,NA,NA,NA,3,Swedish,387670,lär,teacher,2,"lära, lär",16,3.5,16,10.910256410256409,0,0,0
väntar,5,5,9.4,NA,1,NA,6,Swedish,387670,vänt,wait,4,"vänta, vänt, väntar, väntade",216,5.5,216,7.4341346153846155,36,26,78
tittat,5,5,7.8,NA,1,NA,6,Swedish,387670,titt,look,6,"titta, tittar, titte, titt, tittat, tittade",1787,5.5,1787,7.600301821726229,155,166,671
jagar,1,1,7,NA,NA,NA,5,Swedish,387670,jag,i,4,"jag, jagade, jagar, jaga",358,4.5,358,6.135741265344665,0,29,104
månen,4,4,5.75,NA,2,1,5,Swedish,387670,mån,moon,5,"måne, månen, månade, månad, måns",10,4.8,10,7.283333333333333,0,5,1
haka,3,3,10.666666666666666,NA,NA,NA,4,Swedish,387670,hak,chin,1,haka,3,4,3,10.666666666666666,0,0,0
bryter,2,2,5.5,NA,NA,1,6,Swedish,387670,bryt,break,3,"bryta, bryt, bryter",6,5,6,6.055555555555555,0,0,1
kyrkan,1,1,7,NA,1,NA,6,Swedish,387670,kyrkan,church,1,kyrkan,1,6,1,7,0,1,0
torr,4,4,9.5,NA,NA,NA,4,Swedish,387670,torr,dry (description),2,"torr, torra",7,4.5,7,6.75,0,3,0
blöja,13,13,8.692307692307692,NA,6,NA,5,Swedish,387670,blöj,diaper,3,"blöjerna, blöja, blöjorna",15,7,15,4.897435897435897,0,7,1
tanten,1,1,18,NA,NA,NA,6,Swedish,387670,tant,aunt,4,"fast, tant, tanten, faster",280,5,280,10.342105263157894,1,28,112
pärlor,4,4,7.75,1,1,2,6,Swedish,387670,pärl,beads,1,pärlor,4,6,4,7.75,1,1,2
blommerna,1,1,8,NA,NA,NA,9,Swedish,387670,blomm,flower,5,"blomma, blommor, blommer, blommerna, blommorna",70,7.6,70,5.8191256830601095,4,36,0
filter,1,1,5,NA,1,NA,6,Swedish,387670,filt,blanket,3,"filt, filter, filten",5,5.333333333333333,5,6,0,3,0
rören,2,2,7,NA,NA,NA,5,Swedish,387670,rör,touch,4,"rör, röra, rören, rörelse",51,4.75,51,7.412087912087912,0,3,1
sängen,13,13,8.307692307692308,NA,8,NA,6,Swedish,387670,säng,bed,2,"säng, sängen",78,5,78,7.892307692307693,1,46,1
mörkt,5,5,6,NA,2,NA,5,Swedish,387670,mörk,dark,3,"mörk, mörkt, mörkare",7,5.333333333333333,7,6.333333333333333,0,3,0
