"","X1","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount","stem","uni_lemma","nb_realisations_lemma","words_lemma","sum_wordcount_lemma","mean_character_count_lemma","sum_freq","mean_mlu_lemma","sum_solo_lemma","sum_last_lemma","sum_first_lemma"
"290",672,"sporcata",1,0.000249500998003992,3,NA,1,NA,8,"Italian",4008,"sporc","dirty",2,"sporcarsi, sporcata",2,8.5,0.000499001996007984,7,0,1,0
"291",673,"mangiata",1,0.000249500998003992,7,NA,NA,NA,8,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"292",674,"pappa",1,0.000249500998003992,7,NA,1,NA,5,"Italian",4008,"papp","baby food",1,"pappa",1,5,0.000249500998003992,7,0,1,0
"293",677,"storia",2,0.000499001996007984,8,NA,NA,NA,6,"Italian",4008,"stor","book",4,"libro, favola, storia, libri",8,5.5,0.00199600798403194,6,0,3,0
"294",679,"andava",1,0.000249500998003992,3,NA,NA,1,6,"Italian",4008,"andav","go",4,"andiamo, andato, andare, andava",22,6.25,0.00548902195608783,7.10416666666667,0,1,4
"295",683,"dire",1,0.000249500998003992,11,NA,NA,NA,4,"Italian",4008,"dir","say",2,"direi, dire",2,4.5,0.000499001996007984,10.5,0,0,0
"296",684,"dormiva",1,0.000249500998003992,14,NA,NA,NA,7,"Italian",4008,"dorm","sleep",3,"dorme, dormiva, dormivano",3,7,0.000748502994011976,10,0,0,1
"297",687,"dormivano",1,0.000249500998003992,13,NA,NA,NA,9,"Italian",4008,"dorm","sleep",3,"dorme, dormiva, dormivano",3,7,0.000748502994011976,10,0,0,1
"298",688,"alzavano",1,0.000249500998003992,13,NA,NA,NA,8,"Italian",4008,"alzav","stand",5,"alzarsi, alzarci, alzati, alzarmi, alzavano",5,7,0.00124750499001996,10,0,1,0
"299",690,"giocavano",1,0.000249500998003992,13,NA,NA,NA,9,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"300",692,"tavolo",2,0.000499001996007984,8,NA,1,NA,6,"Italian",4008,"tavol","table",1,"tavolo",2,6,0.000499001996007984,8,0,1,0
"301",693,"matite",1,0.000249500998003992,9,NA,1,NA,6,"Italian",4008,"mat","pen/pencil",1,"matite",1,6,0.000249500998003992,9,0,1,0
"302",697,"libri",2,0.000499001996007984,5.5,NA,1,NA,5,"Italian",4008,"libr","book",4,"libro, favola, storia, libri",8,5.5,0.00199600798403194,6,0,3,0
"303",698,"scrive",1,0.000249500998003992,3,NA,NA,1,6,"Italian",4008,"scriv","write",1,"scrive",1,6,0.000249500998003992,3,0,0,1
"304",700,"vede",2,0.000499001996007984,13.5,NA,NA,NA,4,"Italian",4008,"ved","see",6,"vedere, vedi, vederli, vediamo, vedono, vede",41,5.66666666666667,0.0102295409181637,7.90865384615385,0,12,12
"305",701,"leggere",1,0.000249500998003992,8,NA,NA,NA,7,"Italian",4008,"legg","read",2,"leggi, leggere",2,6,0.000499001996007984,7.5,0,0,1
"306",704,"camminare",1,0.000249500998003992,9,NA,NA,NA,9,"Italian",4008,"cammin","walk",1,"camminare",1,9,0.000249500998003992,9,0,0,0
"307",705,"giocattolo",1,0.000249500998003992,3,NA,1,NA,10,"Italian",4008,"giocattol","toy (object)",1,"giocattolo",1,10,0.000249500998003992,3,0,1,0
"308",707,"dare",1,0.000249500998003992,12,NA,NA,NA,4,"Italian",4008,"dar","give",1,"dare",1,4,0.000249500998003992,12,0,0,0
"309",708,"bagnava",1,0.000249500998003992,12,NA,1,NA,7,"Italian",4008,"bagn","bath",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"310",708,"bagnava",1,0.000249500998003992,12,NA,1,NA,7,"Italian",4008,"bagn","bathroom",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"311",708,"bagnava",1,0.000249500998003992,12,NA,1,NA,7,"Italian",4008,"bagn","wet (description)",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"312",709,"mette",1,0.000249500998003992,7,NA,NA,NA,5,"Italian",4008,"mett","put",5,"mettono, mettiamo, mette, metterli, metti",16,6.6,0.00399201596806387,6.42,0,1,2
"313",710,"fine",2,0.000499001996007984,10.5,NA,NA,NA,4,"Italian",4008,"fin","finish",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"314",710,"fine",2,0.000499001996007984,10.5,NA,NA,NA,4,"Italian",4008,"fin","finished",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"315",712,"cantano",1,0.000249500998003992,7,NA,NA,NA,7,"Italian",4008,"cant","sing",4,"canta, cantare, cantano, cantiamo",9,6.75,0.00224550898203593,6.25,0,2,0
"316",715,"nanna",4,0.000998003992015968,6.5,NA,2,NA,5,"Italian",4008,"nann","nap",1,"nanna",4,5,0.000998003992015968,6.5,0,2,0
"317",716,"cantiamo",2,0.000499001996007984,4.5,NA,NA,NA,8,"Italian",4008,"cant","sing",4,"canta, cantare, cantano, cantiamo",9,6.75,0.00224550898203593,6.25,0,2,0
"318",722,"soldati",1,0.000249500998003992,10,NA,NA,NA,7,"Italian",4008,"sold","money",1,"soldati",1,7,0.000249500998003992,10,0,0,0
"319",726,"prato",1,0.000249500998003992,5,NA,1,NA,5,"Italian",4008,"prat","lawn",1,"prato",1,5,0.000249500998003992,5,0,1,0
"320",737,"accendiamo",1,0.000249500998003992,6,NA,NA,NA,10,"Italian",4008,"accend","turn on",1,"accendiamo",1,10,0.000249500998003992,6,0,0,0
"321",740,"animaletto",3,0.000748502994011976,5.66666666666667,NA,NA,NA,10,"Italian",4008,"animalett","animal",4,"animali, animale, animaletti, animaletto",9,8.5,0.00224550898203593,6.85416666666667,0,2,0
"322",741,"tigre",1,0.000249500998003992,6,NA,1,NA,5,"Italian",4008,"tigr","tiger",1,"tigre",1,5,0.000249500998003992,6,0,1,0
"323",743,"leone",3,0.000748502994011976,5,NA,3,NA,5,"Italian",4008,"leon","lion",1,"leone",3,5,0.000748502994011976,5,0,3,0
"324",747,"giraffa",3,0.000748502994011976,4,NA,1,NA,7,"Italian",4008,"giraff","giraffe",1,"giraffa",3,7,0.000748502994011976,4,0,1,0
"325",751,"caduto",1,0.000249500998003992,4,NA,1,NA,6,"Italian",4008,"cad","fall",1,"caduto",1,6,0.000249500998003992,4,0,1,0
"326",753,"ippopotamo",1,0.000249500998003992,5,NA,1,NA,10,"Italian",4008,"ippopotam","hippopotamus",1,"ippopotamo",1,10,0.000249500998003992,5,0,1,0
"327",759,"grande",3,0.000748502994011976,8.33333333333333,NA,2,NA,6,"Italian",4008,"grand","big",3,"grossa, grosso, grande",5,6,0.00124750499001996,6.11111111111111,1,3,0
"328",761,"piccolo",1,0.000249500998003992,8,NA,NA,NA,7,"Italian",4008,"piccol","little (description)",2,"piccolo, piccola",2,7,0.000499001996007984,9.5,0,1,0
"329",763,"piccola",1,0.000249500998003992,11,NA,1,NA,7,"Italian",4008,"piccol","little (description)",2,"piccolo, piccola",2,7,0.000499001996007984,9.5,0,1,0
"330",764,"cavalli",4,0.000998003992015968,6.5,NA,3,NA,7,"Italian",4008,"cavall","horse",2,"cavalli, cavallo",6,7,0.00149700598802395,5.5,0,4,0
"331",771,"cavallo",2,0.000499001996007984,4.5,NA,1,NA,7,"Italian",4008,"cavall","horse",2,"cavalli, cavallo",6,7,0.00149700598802395,5.5,0,4,0
"332",778,"quelle",2,0.000499001996007984,12.5,NA,NA,NA,6,"Italian",4008,"quell","that",5,"quello, a, quella, quelle, quelli",86,5,0.0214570858283433,8.20288461538462,0,5,8
"333",779,"belle",1,0.000249500998003992,12,NA,NA,NA,5,"Italian",4008,"bell","nice",5,"bello, bella, belli, belle, bellissima",14,6,0.00349301397205589,6.24,2,5,0
"334",781,"finiti",1,0.000249500998003992,2,NA,1,NA,6,"Italian",4008,"fin","finish",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"335",781,"finiti",1,0.000249500998003992,2,NA,1,NA,6,"Italian",4008,"fin","finished",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"336",793,"quelli",1,0.000249500998003992,5,NA,NA,NA,6,"Italian",4008,"quell","that",5,"quello, a, quella, quelle, quelli",86,5,0.0214570858283433,8.20288461538462,0,5,8
"337",794,"bellissima",1,0.000249500998003992,4,NA,1,NA,10,"Italian",4008,"bellissim","nice",5,"bello, bella, belli, belle, bellissima",14,6,0.00349301397205589,6.24,2,5,0
"338",800,"prenderlo",1,0.000249500998003992,5,NA,1,NA,9,"Italian",4008,"prend","take",8,"prendi, prendiamo, prendere, prende, prenderla, prendeva, prendo, prenderlo",16,7.625,0.00399201596806387,7.47916666666667,0,3,2
"339",803,"braccia",5,0.00124750499001996,8,NA,1,NA,7,"Italian",4008,"bracc","arm",1,"braccia",5,7,0.00124750499001996,8,0,1,0
"340",808,"tardi",1,0.000249500998003992,9,NA,1,NA,5,"Italian",4008,"tard","late",1,"tardi",1,5,0.000249500998003992,9,0,1,0
"341",810,"metterli",1,0.000249500998003992,6,NA,NA,NA,8,"Italian",4008,"mett","put",5,"mettono, mettiamo, mette, metterli, metti",16,6.6,0.00399201596806387,6.42,0,1,2
"342",811,"metti",2,0.000499001996007984,5.5,NA,1,NA,5,"Italian",4008,"mett","put",5,"mettono, mettiamo, mette, metterli, metti",16,6.6,0.00399201596806387,6.42,0,1,2
"343",813,"altri",1,0.000249500998003992,6,NA,NA,NA,5,"Italian",4008,"altri","other",2,"altra, altri",5,5,0.00124750499001996,7.625,0,0,0
