word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
jouera,28,28,8.5,NA,2,NA,6,French (Quebecois),2043005,jou,cheek,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
jouera,28,28,8.5,NA,2,NA,6,French (Quebecois),2043005,jou,play,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
ouvrais,3,3,8.333333333333334,NA,NA,NA,7,French (Quebecois),2043005,ouvr,open (action),9,"ouvrir, ouvre, ouvres, ouvrais, ouvrait, ouvrira, ouvrez, ouvrirai, ouvrant",734,6.555555555555555,734,7.241471198747962,23,176,119
attachée,5,5,6.4,NA,2,NA,8,French (Quebecois),2043005,attach,attach,8,"attacher, attaché, attachée, attache, attachés, attaches, attachait, attachées",106,8,106,10.547309027777779,1,39,3
apporter,29,29,10.482758620689655,NA,5,NA,8,French (Quebecois),2043005,apport,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
écoutant,2,2,7.5,NA,1,NA,8,French (Quebecois),2043005,écout,listen,12,"écoute, écouter, écoutes, écouté, écoutant, écoutera, écoutaient, écouteras, écoutait, écoutez, écoutées, écoutée",1058,7.583333333333333,1058,9.259362179230227,46,210,183
prendrai,8,8,10,NA,2,NA,8,French (Quebecois),2043005,prendr,take,7,"prendre, prendra, prendrait, prendrais, prendrai, prendras, prendraient",1358,8.428571428571429,1358,9.50766431086053,1,151,6
portait,8,8,10.5,NA,NA,1,7,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
méchant,210,210,6.804761904761905,3,105,6,7,French (Quebecois),2043005,mech,naughty,10,"méchante, méchants, méchant, mèche, mèches, méchantes, tannante, tanné, tannant, tannée",315,6.9,315,6.855271512113617,3,158,7
bananes,75,75,6,1,48,1,7,French (Quebecois),2043005,banan,banana,2,"banane, bananes",322,6.5,322,6.016194331983806,9,209,3
spaghettis,38,38,7.421052631578948,NA,16,NA,10,French (Quebecois),2043005,spaghet,pasta,8,"pâte, pâtés, pâtes, nouilles, spaghettis, pâté, spaghetti, nouille",561,6.5,561,7.2217679812566065,7,189,2
chantera,2,2,5,NA,1,NA,8,French (Quebecois),2043005,chant,sing,17,"chantes, chante, chanter, chantée, chant, chanté, chantera, chantais, chantaient, chanteras, chantez, chantait, chantant, chants, chanterait, chanterez, chanterais",728,7.705882352941177,728,8.377059359325795,3,257,33
étoile,85,85,4.858823529411764,4,49,2,6,French (Quebecois),2043005,étoil,star,3,"étoile, étoiles, étoilée",159,6.666666666666667,159,8.793123824872415,4,92,2
étoiles,73,73,7.52054794520548,NA,43,NA,7,French (Quebecois),2043005,étoil,star,3,"étoile, étoiles, étoilée",159,6.666666666666667,159,8.793123824872415,4,92,2
fermées,6,6,11.333333333333334,NA,2,NA,7,French (Quebecois),2043005,ferm,close,13,"fermer, fermé, fermes, ferme, fermée, fermés, fermées, fermeras, fermant, fermait, fermera, ferma, fermez",1246,6.230769230769231,1246,7.814417576568686,37,451,145
prudent,19,19,9.421052631578947,NA,7,NA,7,French (Quebecois),2043005,prudent,careful,3,"prudente, prudent, prudemment",23,8.333333333333334,23,8.362573099415204,0,8,0
salement,1,1,6,NA,NA,NA,8,French (Quebecois),2043005,sal,dirty,17,"sales, sale, salé, salés, sali, salir, salis, salit, salement, salées, salisse, saler, sal, salie, salée, salirais, salissant",492,5.470588235294118,492,7.319270801319483,1,252,4
pains,6,6,8.833333333333334,NA,2,1,5,French (Quebecois),2043005,pain,bread,2,"pain, pains",485,4.5,485,8.39892136395268,5,251,6
apporterai,3,3,9,NA,NA,NA,10,French (Quebecois),2043005,apport,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
donneras,19,19,9.157894736842104,NA,2,NA,8,French (Quebecois),2043005,don,give,23,"donner, donnes, donne, donné, donnez, donnerai, donnaient, donnée, donnant, donnera, donnais, donneras, données, donnait, donniez, don, donna, donnés, donnerez, donnerait, dons, donnerons, donnerais",3824,6.695652173913044,3824,9.724918211369554,117,732,398
dirai,18,18,11.38888888888889,NA,3,NA,5,French (Quebecois),2043005,dir,say,8,"dire, diras, dira, dirait, dirais, dirai, direz, diraient",2206,5.375,2206,9.94249435943974,0,458,2
mangés,11,11,9.181818181818182,NA,3,NA,6,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
attache,16,16,6.4375,NA,4,3,7,French (Quebecois),2043005,attach,attach,8,"attacher, attaché, attachée, attache, attachés, attaches, attachait, attachées",106,8,106,10.547309027777779,1,39,3
cassées,21,21,8.952380952380953,NA,13,NA,7,French (Quebecois),2043005,cass,break,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
cassées,21,21,8.952380952380953,NA,13,NA,7,French (Quebecois),2043005,cass,broken,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
ouvrait,3,3,15.666666666666666,NA,NA,NA,7,French (Quebecois),2043005,ouvr,open (action),9,"ouvrir, ouvre, ouvres, ouvrais, ouvrait, ouvrira, ouvrez, ouvrirai, ouvrant",734,6.555555555555555,734,7.241471198747962,23,176,119
oreiller,13,13,7.923076923076923,NA,9,NA,8,French (Quebecois),2043005,oreil,ear,3,"oreilles, oreille, oreiller",584,7.666666666666667,584,7.3288354157919375,10,338,2
oreiller,13,13,7.923076923076923,NA,9,NA,8,French (Quebecois),2043005,oreil,pillow,4,"oreilles, oreille, oreiller, oreillers",588,8,588,7.121626561843954,10,341,2
poulets,2,2,10.5,NA,1,NA,7,French (Quebecois),2043005,poulet,chicken (food),3,"poulette, poulet, poulets",155,7,155,7.427536231884058,2,102,2
cherchait,20,20,7.65,NA,5,NA,9,French (Quebecois),2043005,cherch,look for,13,"cherche, cherches, cherchais, chercher, cherché, cherchera, cherchait, cherchée, chercherais, cherchez, cherchant, cherchaient, chercherait",2413,8.846153846153847,2413,9.211675309359293,21,575,78
fourchettes,18,18,5.611111111111111,1,11,NA,11,French (Quebecois),2043005,fourchet,fork,3,"fourchette, fourchettes, fourchetée",226,10.333333333333334,226,5.43719806763285,5,135,2
oreillers,4,4,6.5,NA,3,NA,9,French (Quebecois),2043005,oreiller,pillow,4,"oreilles, oreille, oreiller, oreillers",588,8,588,7.121626561843954,10,341,2
dessinée,8,8,7.875,NA,5,NA,8,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
téléphones,38,38,6.921052631578948,NA,12,NA,10,French (Quebecois),2043005,téléphon,telephone,9,"téléphone, téléphoner, téléphonait, téléphoné, téléphones, téléphonez, téléphonerait, téléphonais, téléphonerai",498,10.555555555555555,498,7.095838410254887,10,272,6
rocher,11,11,8.727272727272727,NA,5,NA,6,French (Quebecois),2043005,roch,rock (object),3,"rocher, roche, roches",19,5.666666666666667,19,7.29004329004329,0,12,0
aideras,1,1,9,NA,NA,NA,7,French (Quebecois),2043005,aid,help,9,"aider, aide, aideras, aides, aidé, aidée, aidera, aidez, aidant",228,5.222222222222222,228,8.604377104377104,1,64,21
enlevés,12,12,9.166666666666666,NA,7,NA,7,French (Quebecois),2043005,enlev,take off,15,"enlever, enlevé, enlève, enlevée, enlevait, enlèves, enlevés, enlevant, enlèvera, enlèverais, enlevées, enlèveras, enlevez, enlèveront, enlèverez",1397,7.8,1397,8.25849308399279,7,197,128
casserait,1,1,16,NA,NA,NA,9,French (Quebecois),2043005,cass,break,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
casserait,1,1,16,NA,NA,NA,9,French (Quebecois),2043005,cass,broken,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
mèche,8,8,9.75,NA,4,NA,5,French (Quebecois),2043005,mech,naughty,10,"méchante, méchants, méchant, mèche, mèches, méchantes, tannante, tanné, tannant, tannée",315,6.9,315,6.855271512113617,3,158,7
nettoyant,1,1,7,NA,1,NA,9,French (Quebecois),2043005,nettoi,clean (action),10,"nettoyer, nettoyé, nettoie, nettoies, nettoyant, nettoyés, nettoyais, nettoyée, nettoyées, nettoiera",252,8.2,252,6.843299803562961,1,85,2
partira,4,4,6.25,NA,NA,NA,7,French (Quebecois),2043005,part,all gone,21,"part, partie, partir, parti, partez, partis, parte, partant, partira, partirait, partiras, partirai, parties, partait, parta, parts, partit, partes, partirais, partais, partaient",1258,6.571428571428571,1258,8.397501854390397,15,464,12
venait,26,26,14.5,NA,1,NA,6,French (Quebecois),2043005,ven,come,5,"venir, venais, venez, venait, venant",512,5.6,512,9.979611111111112,2,92,34
porteras,1,1,10,NA,NA,NA,8,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
regardaient,2,2,10.5,NA,NA,NA,11,French (Quebecois),2043005,regard,look,20,"regarder, regardé, regardes, regarde, regardées, regardés, regardée, regarderas, regardera, regardez, regardaient, regardait, regardais, regardant, regard, regards, regarderais, regarderai, regarderez, regarda",13768,8.55,13768,7.877114942415287,2618,3070,3820
courait,11,11,10.090909090909092,NA,1,NA,7,French (Quebecois),2043005,cour,run,10,"courant, cours, courir, courants, cour, courais, courait, couraient, courez, coure",286,6.4,286,8.635310680776035,2,109,7
courait,11,11,10.090909090909092,NA,1,NA,7,French (Quebecois),2043005,cour,yard,10,"courant, cours, courir, courants, cour, courais, courait, couraient, courez, coure",286,6.4,286,8.635310680776035,2,109,7
tenais,3,3,17.333333333333332,NA,NA,NA,6,French (Quebecois),2043005,ten,hold,7,"tenir, ten, tenait, tenant, tenais, tennis, tenez",323,5.285714285714286,323,9.321688675470188,9,106,10
ramassée,1,1,5,NA,1,NA,8,French (Quebecois),2043005,ramass,pick up,10,"ramasser, ramasseras, ramassé, ramassera, ramassés, ramassée, ramassées, ramasseront, ramasserai, ramassez",208,8.8,208,8.418897849462365,0,72,5
magasins,9,9,11.444444444444445,NA,6,NA,8,French (Quebecois),2043005,magasin,store,3,"magasin, magasins, magasiner",97,8,97,8.40485312899106,0,58,0
amènes,27,27,6.2592592592592595,NA,5,1,6,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
poulie,3,3,6.666666666666667,NA,1,NA,6,French (Quebecois),2043005,poul,chicken (animal),3,"poule, poules, poulie",493,5.666666666666667,493,7.065105577897569,1,287,18
tennis,42,42,7.666666666666667,NA,30,NA,6,French (Quebecois),2043005,ten,hold,7,"tenir, ten, tenait, tenant, tenais, tennis, tenez",323,5.285714285714286,323,9.321688675470188,9,106,10
verse,17,17,4.411764705882353,NA,7,1,5,French (Quebecois),2043005,vers,pour,8,"vers, ver, verse, verses, verser, versé, véra, versant",389,5,389,7.871110681114551,1,35,46
beurres,3,3,9.333333333333334,NA,1,NA,7,French (Quebecois),2043005,beurr,butter,5,"beurre, beurres, beurré, beurrer, beurrée",197,6.6,197,7.270567375886525,3,95,6
balai,55,55,7.109090909090909,NA,29,NA,5,French (Quebecois),2043005,bal,broom,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
balai,55,55,7.109090909090909,NA,29,NA,5,French (Quebecois),2043005,bal,sweep,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
balayées,1,1,8,NA,NA,NA,8,French (Quebecois),2043005,balai,broom,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
balayées,1,1,8,NA,NA,NA,8,French (Quebecois),2043005,balai,sweep,8,"balais, balayé, balai, balayées, balayer, bal, balaies, balaie",93,6,93,7.233080808080808,2,47,2
amené,104,104,8.740384615384615,NA,15,NA,5,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
grimpés,1,1,15,NA,NA,NA,7,French (Quebecois),2043005,grimp,climb,25,"grimpé, monte, monter, montes, grimper, grimpe, grimpes, montés, montée, monté, grimpés, mont, montais, montait, montant, monta, montées, montez, grimpant, montantes, montaient, grimpais, montera, monterai, grimpait",1385,6.68,1385,10.777177586073408,16,264,38
tournait,5,5,14.4,NA,1,NA,8,French (Quebecois),2043005,tourn,turn,10,"tournant, tournes, tourne, tourné, tourner, tournait, tournais, tournaient, tournis, tournée",1539,7.4,1539,7.351019237744295,102,541,174
poussaient,4,4,14,NA,NA,NA,10,French (Quebecois),2043005,pouss,push,14,"poussé, pousser, pousse, pousses, poussaient, poussais, poussée, poussées, poussez, poussant, poussera, poussa, poussait, pousseront",752,7.571428571428571,752,7.359923983437326,22,222,118
lumières,23,23,7.608695652173913,NA,11,NA,8,French (Quebecois),2043005,lumi,light (object),2,"lumière, lumières",317,7.5,317,7.885980479148181,5,157,1
renversait,2,2,13,NA,NA,NA,10,French (Quebecois),2043005,renvers,spill,9,"renverse, renverser, renversé, renversée, renversait, renverses, renversant, renverseras, renversés",156,9.222222222222221,156,7.5621637070408205,1,53,2
écoles,6,6,16.5,NA,3,NA,6,French (Quebecois),2043005,écol,school,2,"école, écoles",137,5.5,137,13.23091603053435,1,66,2
jetant,4,4,15.75,NA,NA,NA,6,French (Quebecois),2043005,jet,dump,14,"jeter, jettes, jette, jeté, jetée, jetant, jetteras, jettera, jetés, jetait, jetées, jetais, jet, jets",471,5.428571428571429,471,9.49194317215438,0,94,8
port,11,11,8.454545454545455,NA,8,NA,4,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
tigres,12,12,7.416666666666667,NA,5,NA,6,French (Quebecois),2043005,tigr,tiger,2,"tigre, tigres",171,5.5,171,6.988207547169811,1,106,1
restait,16,16,9.625,NA,2,NA,7,French (Quebecois),2043005,rest,stay,16,"reste, rester, resté, restée, restes, restait, resteras, resterai, restera, restais, restez, resta, restés, resteront, restaient, restées",1300,6.6875,1300,11.14136421164313,0,114,79
dîner,37,37,9.35135135135135,1,13,NA,5,French (Quebecois),2043005,dîn,lunch,3,"dîner, dîné, dînes",43,4.666666666666667,43,10.006006006006006,1,15,0
poêle,34,34,7.0588235294117645,1,24,NA,5,French (Quebecois),2043005,poêl,stove,3,"poêle, poêlées, poêles",37,6,37,9.686274509803921,1,25,0
couvertures,12,12,7.5,NA,7,NA,11,French (Quebecois),2043005,couvertur,blanket,5,"couverture, couverts, couvert, couvertures, couverte",144,8.8,144,7.207330316742081,2,78,0
couverte,7,7,6.428571428571429,NA,5,NA,8,French (Quebecois),2043005,couvert,blanket,5,"couverture, couverts, couvert, couvertures, couverte",144,8.8,144,7.207330316742081,2,78,0
lavée,9,9,11.444444444444445,NA,2,NA,5,French (Quebecois),2043005,lav,wash,14,"lav, lave, laver, laves, lavé, lavera, lavait, lavées, lavée, lavés, lavais, laveras, laverai, laverie",761,5.428571428571429,761,8.830591916903899,2,169,12
danses,114,114,4,NA,76,NA,6,French (Quebecois),2043005,dans,dance,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
danses,114,114,4,NA,76,NA,6,French (Quebecois),2043005,dans,in,11,"dans, danse, dansé, danser, danses, dansais, dansait, dan, dansant, dansaient, danserait",12216,6.181818181818182,12216,8.197153558777751,7,239,1442
regardait,29,29,7.827586206896552,1,4,6,9,French (Quebecois),2043005,regard,look,20,"regarder, regardé, regardes, regarde, regardées, regardés, regardée, regarderas, regardera, regardez, regardaient, regardait, regardais, regardant, regard, regards, regarderais, regarderai, regarderez, regarda",13768,8.55,13768,7.877114942415287,2618,3070,3820
tuera,8,8,9.375,NA,5,NA,5,French (Quebecois),2043005,tu,you,12,"tu, toi, tués, tuer, tue, tuait, tué, tuera, tuée, tuas, tues, tueront",86147,4,86147,9.725992883301323,84,4515,38128
parlez,7,7,12.285714285714286,NA,NA,NA,6,French (Quebecois),2043005,parl,talk,13,"parles, parler, parlé, parle, parlant, parlais, parlait, parlera, parleras, parlez, parlerait, parlaient, parla",1163,6.6923076923076925,1163,10.411674514830922,6,304,34
jouaient,15,15,14.333333333333334,NA,4,NA,8,French (Quebecois),2043005,jou,cheek,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
jouaient,15,15,14.333333333333334,NA,4,NA,8,French (Quebecois),2043005,jou,play,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
resteras,3,3,19,NA,NA,NA,8,French (Quebecois),2043005,rest,stay,16,"reste, rester, resté, restée, restes, restait, resteras, resterai, restera, restais, restez, resta, restés, resteront, restaient, restées",1300,6.6875,1300,11.14136421164313,0,114,79
aimant,11,11,8.727272727272727,NA,5,NA,6,French (Quebecois),2043005,aim,love,19,"aimes, aimé, aime, aimerais, aimerait, aimants, aimée, aimait, aimeras, aimer, aimant, aimais, aimaient, aimera, aimez, aimeraient, aimiez, aimés, aimante",1464,6.2105263157894735,1464,11.234675425629144,0,65,7
collés,9,9,9.777777777777779,NA,3,NA,6,French (Quebecois),2043005,coll,necklace,17,"collé, colle, coller, collant, collants, collier, collantes, collait, collée, collés, collées, colles, collaient, colliers, collera, collante, collez",717,6.882352941176471,717,8.291534011062227,3,302,12
cogner,23,23,8.130434782608695,NA,7,NA,6,French (Quebecois),2043005,cogn,bang,7,"cogne, cognée, cogné, cogner, cognes, cognés, cogna",141,5.571428571428571,141,9.892647959367459,0,46,1
bouchée,32,32,8.09375,NA,17,NA,7,French (Quebecois),2043005,bouch,mouth,9,"bouche, boucher, bouches, bouchées, bouchée, bouchez, bouché, bouchais, bouchés",1040,7,1040,7.284728523239071,6,588,4
aimais,26,26,10.307692307692308,NA,NA,NA,6,French (Quebecois),2043005,aim,love,19,"aimes, aimé, aime, aimerais, aimerait, aimants, aimée, aimait, aimeras, aimer, aimant, aimais, aimaient, aimera, aimez, aimeraient, aimiez, aimés, aimante",1464,6.2105263157894735,1464,11.234675425629144,0,65,7
dessinez,6,6,6.666666666666667,NA,2,NA,8,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
jouez,26,26,6.615384615384615,NA,4,NA,5,French (Quebecois),2043005,jou,cheek,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
jouez,26,26,6.615384615384615,NA,4,NA,5,French (Quebecois),2043005,jou,play,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
boîtes,49,49,8.285714285714286,NA,17,NA,6,French (Quebecois),2043005,boît,box,2,"boîte, boîtes",638,5.5,638,8.346592287169537,1,306,1
nageait,1,1,4,NA,NA,NA,7,French (Quebecois),2043005,nag,swim,5,"nager, nage, nageait, nages, nagé",203,5,203,5.534744503862151,2,97,18
attendez,32,32,5.28125,5,14,8,8,French (Quebecois),2043005,attend,wait,13,"attend, attends, attendre, attendant, attendait, attendez, attendais, attendra, attendaient, attendirent, attendit, attende, attendes",6380,8.384615384615385,6380,8.361074301639215,1308,1481,2513
portés,1,1,7,NA,NA,NA,6,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
parlerait,2,2,21.5,NA,NA,NA,9,French (Quebecois),2043005,parl,talk,13,"parles, parler, parlé, parle, parlant, parlais, parlait, parlera, parleras, parlez, parlerait, parlaient, parla",1163,6.6923076923076925,1163,10.411674514830922,6,304,34
aides,18,18,7.555555555555555,NA,4,NA,5,French (Quebecois),2043005,aid,help,9,"aider, aide, aideras, aides, aidé, aidée, aidera, aidez, aidant",228,5.222222222222222,228,8.604377104377104,1,64,21
lancé,28,28,8.178571428571429,NA,9,NA,5,French (Quebecois),2043005,lanc,throw,9,"lancer, lance, lancée, lancé, lances, lançait, lancez, lançant, lança",373,5.888888888888889,373,9.050061476823238,9,99,27
attrapées,1,1,9,NA,1,NA,9,French (Quebecois),2043005,attrap,catch,8,"attraper, attrape, attrapé, attrapées, attrapée, attrapes, attrapés, attraperais",362,8.25,362,6.850292666906305,20,107,22
cuillerées,3,3,6.333333333333333,NA,1,NA,10,French (Quebecois),2043005,cuiller,spoon,5,"cuillère, cuillères, cuillerées, cuillerée, cuiller",522,8.6,522,8.675373563218391,5,259,4
allumées,9,9,6,NA,7,NA,8,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
mordre,21,21,11.523809523809524,NA,8,NA,6,French (Quebecois),2043005,mordr,bite,1,mordre,21,6,21,11.523809523809524,0,8,0
téléphonez,1,1,6,NA,NA,NA,10,French (Quebecois),2043005,téléphon,telephone,9,"téléphone, téléphoner, téléphonait, téléphoné, téléphones, téléphonez, téléphonerait, téléphonais, téléphonerai",498,10.555555555555555,498,7.095838410254887,10,272,6
regardais,15,15,9,1,3,NA,9,French (Quebecois),2043005,regard,look,20,"regarder, regardé, regardes, regarde, regardées, regardés, regardée, regarderas, regardera, regardez, regardaient, regardait, regardais, regardant, regard, regards, regarderais, regarderai, regarderez, regarda",13768,8.55,13768,7.877114942415287,2618,3070,3820
choisiras,2,2,8,NA,1,NA,9,French (Quebecois),2043005,chois,choose,10,"choisis, choisir, choisi, choisisses, choisie, choisit, choisiras, choisissez, choisisse, choisies",311,8,311,7.2286077085792995,7,98,25
tombait,13,13,17.615384615384617,NA,4,NA,7,French (Quebecois),2043005,tomb,fall,16,"tomber, tombes, tombe, tombée, tombé, tombera, tombés, tombant, tomberas, tombait, tombées, tombante, tombaient, tomba, tomberait, tombais",1996,6.75,1996,10.05391694083903,32,907,31
jouerait,2,2,10,NA,NA,NA,8,French (Quebecois),2043005,jou,cheek,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
jouerait,2,2,10,NA,NA,NA,8,French (Quebecois),2043005,jou,play,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
aimaient,1,1,5,NA,NA,NA,8,French (Quebecois),2043005,aim,love,19,"aimes, aimé, aime, aimerais, aimerait, aimants, aimée, aimait, aimeras, aimer, aimant, aimais, aimaient, aimera, aimez, aimeraient, aimiez, aimés, aimante",1464,6.2105263157894735,1464,11.234675425629144,0,65,7
malades,14,14,8.928571428571429,NA,7,NA,7,French (Quebecois),2043005,malad,sick,4,"malade, maladie, malades, maladies",316,7,316,8.847459758551308,1,197,1
allumé,47,47,6.23404255319149,1,25,NA,6,French (Quebecois),2043005,allum,turn on,13,"allume, allumer, allumant, allumées, allumé, allumée, allumait, allumera, allumes, allumés, allumez, alluma, allumerai",208,7.230769230769231,208,7.695155486188921,3,81,10
tournais,3,3,11,NA,NA,NA,8,French (Quebecois),2043005,tourn,turn,10,"tournant, tournes, tourne, tourné, tourner, tournait, tournais, tournaient, tournis, tournée",1539,7.4,1539,7.351019237744295,102,541,174
trouvera,15,15,7.333333333333333,NA,2,NA,8,French (Quebecois),2043005,trouv,find,15,"trouve, trouves, trouver, trouvé, trouvée, trouvais, trouvées, trouvait, trouvera, trouveras, trouva, trouvés, trouvez, trouverais, trouvèrent",1792,7.6,1792,8.974162993803352,5,426,13
attachés,3,3,9.666666666666666,NA,1,NA,8,French (Quebecois),2043005,attach,attach,8,"attacher, attaché, attachée, attache, attachés, attaches, attachait, attachées",106,8,106,10.547309027777779,1,39,3
partirait,2,2,12,NA,NA,NA,9,French (Quebecois),2043005,part,all gone,21,"part, partie, partir, parti, partez, partis, parte, partant, partira, partirait, partiras, partirai, parties, partait, parta, parts, partit, partes, partirais, partais, partaient",1258,6.571428571428571,1258,8.397501854390397,15,464,12
mangeaient,7,7,9.714285714285714,NA,3,NA,10,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
tournaient,1,1,3,NA,NA,NA,10,French (Quebecois),2043005,tourn,turn,10,"tournant, tournes, tourne, tourné, tourner, tournait, tournais, tournaient, tournis, tournée",1539,7.4,1539,7.351019237744295,102,541,174
tap,7,7,10.714285714285714,NA,1,3,3,French (Quebecois),2043005,tap,hit,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
tap,7,7,10.714285714285714,NA,1,3,3,French (Quebecois),2043005,tap,pattycake,11,"taper, tape, tapé, tapes, tap, tapez, tapant, tapait, tapées, tapée, tapas",359,4.909090909090909,359,8.443060129663,11,66,19
données,8,8,8.25,NA,5,NA,7,French (Quebecois),2043005,don,give,23,"donner, donnes, donne, donné, donnez, donnerai, donnaient, donnée, donnant, donnera, donnais, donneras, données, donnait, donniez, don, donna, donnés, donnerez, donnerait, dons, donnerons, donnerais",3824,6.695652173913044,3824,9.724918211369554,117,732,398
