word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
comisteis,4,4,4,NA,3,NA,9,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
comiendose,1,1,NA,1,NA,NA,10,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
comiendose,1,1,NA,1,NA,NA,10,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
rompieron,2,2,4.5,NA,2,NA,9,Spanish (Mexican),1260545,romp,spanish_(mexican),break,31,"romper, rompes, romperlo, rompas, romperla, rompe, rompiendo, rompió, romperse, rompa, rompan, rompéis, rompimos, romperlas, rompiera, rompen, rompido, rompí, rompiste, romperá, romperás, romperemos, romperían, romperlos, rompiéndole, rompo, romperé, rompería, rompieron, rompemos, rompía",422,7.354838709677419,422,7.236442851486025,6,206,12
piper,1,1,4,NA,1,NA,5,Spanish (Mexican),1260545,pip,spanish_(mexican),honk honk,8,"pipi, pipas, pipa, pipo, pipí, pípi, piper, pip",333,4.125,333,4.724980376766091,58,186,16
ducharse,1,1,NA,1,NA,NA,8,Spanish (Mexican),1260545,duch,spanish_(mexican),shower,10,"duchado, duchada, duchando, duchar, regadera, ducha, ducharse, duchas, ducho, ducharnos",85,6.9,85,6.7891990512680165,4,43,2
banarse,2,2,11.5,NA,1,NA,7,Spanish (Mexican),1260545,ban,spanish_(mexican),banana,11,"plato, plátano, plátanos, platos, plat, plata, plateado, banarse, platano, ban, platáno",742,6.090909090909091,742,6.631992780852178,73,419,13
duchas,1,1,20,NA,NA,NA,6,Spanish (Mexican),1260545,duch,spanish_(mexican),shower,10,"duchado, duchada, duchando, duchar, regadera, ducha, ducharse, duchas, ducho, ducharnos",85,6.9,85,6.7891990512680165,4,43,2
quee,3,3,10.666666666666666,NA,1,NA,4,Spanish (Mexican),1260545,que,spanish_(mexican),what,9,"qué, que, qúe, quead, quee, queen, queé, quéé, quée",74316,3.888888888888889,74316,5.357142857142857,1884,3230,21909
pes,3,3,7.333333333333333,1,1,NA,3,Spanish (Mexican),1260545,pes,spanish_(mexican),heavy,12,"pesado, pesa, pesaba, pesas, pesada, pesó, pesar, peso, pese, pesan, pes, pesados",119,4.916666666666667,119,5.540839850114043,15,35,13
avion,6,6,9.166666666666666,NA,2,NA,5,Spanish (Mexican),1260545,avion,spanish_(mexican),airplane,3,"avión, aviones, avion",273,5.666666666666667,273,6.039709488775703,6,181,1
estrellar,1,1,6,NA,NA,NA,9,Spanish (Mexican),1260545,estrell,spanish_(mexican),star,4,"estrella, estrellas, estrellicas, estrellar",287,9.25,287,4.989957264957265,19,148,16
mir,1,1,1,1,NA,NA,3,Spanish (Mexican),1260545,mir,spanish_(mexican),look,35,"mira, mirarlo, mirando, miras, miraba, mire, mirándola, miro, miró, miré, miran, miradas, mirar, mirada, mirándome, mires, mirarme, miramos, miremos, mirad, mirado, miren, mirándoles, mirá, miraremos, miraste, mir, mirarse, míra, mirábamos, miraron, mirarle, mirabas, mirarlos, mirándolo",18323,6.257142857142857,18323,6.194795825740537,5963,2738,7253
bailábamos,1,1,3,NA,1,NA,10,Spanish (Mexican),1260545,bail,spanish_(mexican),dance,18,"bailas, baila, bailar, bailando, bailan, bailado, baile, bailaban, bailaste, bailo, bailamos, bailarás, bailaba, bailábamos, bailabais, bailáis, bailasteis, bailes",168,7.166666666666667,168,5.074736201298701,11,87,13
solar,1,1,9,NA,NA,NA,5,Spanish (Mexican),1260545,sol,spanish_(mexican),sun,18,"solamente, solo, sólo, sol, sola, solas, solos, solía, solíamos, solemos, sole, sólos, sólas, sólamente, solar, sóla, soleís, soles",1714,5.388888888888889,1714,6.798465724532995,52,686,268
prenderlo,1,1,9,NA,1,NA,9,Spanish (Mexican),1260545,prend,spanish_(mexican),turn on,7,"prendas, prende, prenderlo, prendes, prendieron, prendió, prender",10,7.571428571428571,10,10.75,0,3,0
peinaron,2,2,6,NA,1,NA,8,Spanish (Mexican),1260545,pein,spanish_(mexican),comb (object),21,"peinamos, peine, peinar, peina, peino, peinado, peinarla, peines, peinarse, peinándole, peinando, peinaste, peinó, peinada, peinas, peinaba, peinaron, peinarlo, peinarnos, peinarle, peinarme",200,7.142857142857143,200,6.052166367114184,9,101,5
jardin,1,1,8,NA,NA,NA,6,Spanish (Mexican),1260545,jardin,spanish_(mexican),garden,3,"jardín, jardines, jardin",117,6.666666666666667,117,7.662733529990167,0,61,0
podíais,3,3,14,NA,NA,NA,7,Spanish (Mexican),1260545,pod,spanish_(mexican),can (auxiliary),17,"podemos, podido, podéis, podíamos, podías, podía, poder, podían, poda, poderlo, podamos, poderosa, poderes, poderoso, podíais, poderla, podes",620,6.411764705882353,620,10.042238370095513,2,36,37
daréis,1,1,25,NA,NA,NA,6,Spanish (Mexican),1260545,dar,spanish_(mexican),give,9,"daremos, dar, dará, daríamos, daré, daros, daría, daréis, darías",804,5.333333333333333,804,10.412554112554112,6,151,0
escribió,4,4,9.25,NA,1,NA,8,Spanish (Mexican),1260545,escrib,spanish_(mexican),write,19,"escribir, escribe, escribirnos, escribiéndome, escribiendo, escribía, escribirla, escriba, escribieran, escriben, escribes, escribas, escribirlo, escribiste, escribió, escribo, escribís, escribí, escribiría",191,8.947368421052632,191,7.077851739504925,3,77,15
rompemos,1,1,4,NA,NA,NA,8,Spanish (Mexican),1260545,romp,spanish_(mexican),break,31,"romper, rompes, romperlo, rompas, romperla, rompe, rompiendo, rompió, romperse, rompa, rompan, rompéis, rompimos, romperlas, rompiera, rompen, rompido, rompí, rompiste, romperá, romperás, romperemos, romperían, romperlos, rompiéndole, rompo, romperé, rompería, rompieron, rompemos, rompía",422,7.354838709677419,422,7.236442851486025,6,206,12
carrá,1,1,8,NA,1,NA,5,Spanish (Mexican),1260545,carr,spanish_(mexican),car,6,"coche, carro, coches, carrer, carrá, carros",1432,5.5,1432,8.539521228545619,27,760,7
cenó,2,2,3.5,NA,1,1,4,Spanish (Mexican),1260545,cen,spanish_(mexican),eat dinner,16,"cenar, cena, cenado, cenas, cenes, cenando, cenabas, cenaste, cenada, cene, cenarás, cenamos, cenaras, cenabais, cen, cenó",279,5.75,279,6.530328798185941,6,159,5
paradas,1,1,21,NA,NA,NA,7,Spanish (Mexican),1260545,par,spanish_(mexican),for,28,"para, par, pared, paras, paro, parada, paramos, paraba, pararme, pares, paran, paraban, paré, parar, parado, paren, pare, pararon, parara, paró, paremos, pararlo, parís, parados, paradas, parió, pararlos, parir",6300,5.571428571428571,6300,8.301077310223652,86,186,1694
apagó,2,2,10,NA,NA,1,5,Spanish (Mexican),1260545,apag,spanish_(mexican),turn off,17,"apagado, apagaste, apaga, apagar, apaguen, apagada, apagas, apago, apagues, apagamos, apagan, apagarás, apagarla, apagaremos, apagó, apagaron, apagadas",132,7,132,4.808518518518518,8,51,17
jamon,1,1,5,NA,NA,NA,5,Spanish (Mexican),1260545,jamon,spanish_(mexican),ham,3,"jamón, jamones, jamon",87,5.666666666666667,87,5.71619812583668,2,38,7
escribo,3,3,18.666666666666668,NA,NA,NA,7,Spanish (Mexican),1260545,escrib,spanish_(mexican),write,19,"escribir, escribe, escribirnos, escribiéndome, escribiendo, escribía, escribirla, escriba, escribieran, escriben, escribes, escribas, escribirlo, escribiste, escribió, escribo, escribís, escribí, escribiría",191,8.947368421052632,191,7.077851739504925,3,77,15
enseñaríais,1,1,12,NA,NA,NA,11,Spanish (Mexican),1260545,enseñ,spanish_(mexican),show,30,"enseñó, enseña, enseñado, enseño, enseñan, enseñas, enseñar, enseñarlo, enseñando, enseñarle, enseñara, enseñaban, enseñamos, enseñe, enseñes, enseñen, enseñarles, enseñaré, enseñarás, enseñaste, enseñemos, enseñaron, enseñárselo, enseñarán, enseñarme, enseñaríais, enseñárselos, enseñé, enseñaba, enseñarla",598,8.3,598,8.424782265618605,3,178,4
cuidabas,1,1,13,NA,NA,NA,8,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
sóla,4,4,7,NA,3,NA,4,Spanish (Mexican),1260545,sol,spanish_(mexican),sun,18,"solamente, solo, sólo, sol, sola, solas, solos, solía, solíamos, solemos, sole, sólos, sólas, sólamente, solar, sóla, soleís, soles",1714,5.388888888888889,1714,6.798465724532995,52,686,268
vestirás,1,1,7,NA,NA,NA,8,Spanish (Mexican),1260545,vest,spanish_(mexican),dress (object),16,"vestir, vestimos, vestida, vestido, vestí, vestidos, vestirse, vestidas, vestirla, veste, vestirme, vestirás, vestiste, vestís, vestirlo, vestirlos",236,7.3125,236,6.63422976633503,6,95,4
serías,2,2,8,NA,NA,NA,6,Spanish (Mexican),1260545,ser,spanish_(mexican),be,18,"estar, ser, será, estará, sería, estarían, estaría, estaríamos, estaré, seré, serían, estara, seríais, estaras, sera, seran, serías, estaréis",1730,5.944444444444445,1730,9.25128205128205,13,431,182
vestiste,1,1,20,NA,NA,NA,8,Spanish (Mexican),1260545,vest,spanish_(mexican),dress (object),16,"vestir, vestimos, vestida, vestido, vestí, vestidos, vestirse, vestidas, vestirla, veste, vestirme, vestirás, vestiste, vestís, vestirlo, vestirlos",236,7.3125,236,6.63422976633503,6,95,4
nieves,6,6,4.666666666666667,1,3,NA,6,Spanish (Mexican),1260545,niev,spanish_(mexican),ice cream,9,"heladas, helados, nieve, helado, nieva, helando, helada, nieves, hela",584,5.888888888888889,584,5.777859894735218,19,364,10
nieves,6,6,4.666666666666667,1,3,NA,6,Spanish (Mexican),1260545,niev,spanish_(mexican),snow,3,"nieve, nieva, nieves",439,5.333333333333333,439,5.959635564647498,13,282,5
bañáis,1,1,5,NA,NA,NA,6,Spanish (Mexican),1260545,bañ,spanish_(mexican),bathroom,28,"baño, bañar, bañarnos, bañado, bañas, bañamos, bañando, baña, bañaba, bañarle, bañarse, bañándose, bañaban, bañarlo, bañarles, bañen, baños, bañan, bañaste, bañarla, bañabas, bañasteis, bañarías, bañáis, bañabais, bañe, bañándolo, bañarme",441,6.571428571428571,441,5.788939775729354,8,247,5
tocabas,2,2,3.5,NA,1,NA,7,Spanish (Mexican),1260545,toc,spanish_(mexican),touch,22,"tocar, toca, tocas, tocando, tocaba, tocó, tocase, tocado, tocaban, tocan, toco, tocamos, tocará, tocarlo, tocaste, tocarás, tocabas, tocaras, tocaron, tocarle, tocarlas, tocarla",881,6.181818181818182,881,6.514241545491545,8,317,29
cuidados,2,2,4.5,NA,NA,NA,8,Spanish (Mexican),1260545,cuid,spanish_(mexican),careful,18,"cuidado, cuidad, cuidaban, cuidan, cuidando, cuida, cuidar, cuide, cuidaba, cuidándole, cuidándolos, cuido, cuidabas, cuidados, cuidas, cuidarla, cuidó, cuidaste",675,7.055555555555555,675,7.538888888888889,110,179,143
planteado,1,1,13,NA,NA,NA,9,Spanish (Mexican),1260545,plant,spanish_(mexican),plant,11,"planta, plantas, plantado, plantadas, plant, planteaba, plantar, plantarlas, plantados, planteado, plantando",110,8,110,10.660645507288772,12,51,2
afueras,1,1,6,NA,1,NA,7,Spanish (Mexican),1260545,afuer,spanish_(mexican),out,2,"afuera, afueras",59,6.5,59,6.629310344827586,10,23,0
soleís,1,1,9,NA,NA,NA,6,Spanish (Mexican),1260545,sol,spanish_(mexican),sun,18,"solamente, solo, sólo, sol, sola, solas, solos, solía, solíamos, solemos, sole, sólos, sólas, sólamente, solar, sóla, soleís, soles",1714,5.388888888888889,1714,6.798465724532995,52,686,268
zoológicos,2,2,4,NA,1,NA,10,Spanish (Mexican),1260545,zoolog,spanish_(mexican),zoo,2,"zoológicos, zoológico",5,9.5,5,6.333333333333333,0,2,0
teneís,1,1,7,NA,NA,NA,6,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
pelearan,1,1,18,NA,NA,NA,8,Spanish (Mexican),1260545,pel,spanish_(mexican),hair,36,"pelo, peleando, pelado, peladas, peleamos, pelados, pelos, pelan, pelada, peleándonos, pelearon, pelean, peleas, peleándose, pelearse, pelear, peleen, peleado, pelearnos, peleaba, peleábamos, pelar, pelas, pela, peleéis, peleaban, pel, pele, peleará, peleabas, pelearan, peleaste, pelabas, pelamos, pelearía, peleáis",507,6.833333333333333,507,6.941676147382029,11,245,9
casaba,6,6,11.666666666666666,NA,1,NA,6,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
veníais,1,1,4,NA,NA,NA,7,Spanish (Mexican),1260545,ven,spanish_(mexican),deer,13,"ven, venido, venías, venir, venían, venía, veníamos, venid, venimos, venado, venís, veníais, vena",2012,5.615384615384615,2012,7.159343434343435,416,475,614
escala,1,1,19,NA,1,NA,6,Spanish (Mexican),1260545,escal,spanish_(mexican),stairs,6,"escalera, escaleras, escalar, escalas, escalando, escala",107,7.666666666666667,107,6.703787878787879,3,73,1
camara,2,2,8,1,NA,NA,6,Spanish (Mexican),1260545,cam,spanish_(mexican),bed,7,"cámaras, cámara, cama, camas, camara, camida, cam",1113,5.285714285714286,1113,22.333333333333332,15,566,3
decírlo,1,1,10,NA,NA,NA,7,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
trabajada,1,1,6,NA,1,NA,9,Spanish (Mexican),1260545,trabaj,spanish_(mexican),work (action),24,"trabajando, trabajadores, trabajo, trabajar, trabajado, trabajan, trabaja, trabajaba, trabajador, trabajos, trabajamos, trabajáis, trabajas, trabajaban, trabajes, trabajasteis, trabajada, trabajadoras, trabajadora, trabajó, trabajaron, trabajante, trabajemos, trabajaremos",677,9.416666666666666,677,7.207142414426777,18,344,29
hoyo,2,2,3,NA,2,NA,4,Spanish (Mexican),1260545,hoy,spanish_(mexican),today,3,"hoy, hoyo, hoyos",641,4,641,4.928571428571429,12,216,125
subamos,1,1,8,NA,NA,NA,7,Spanish (Mexican),1260545,sub,spanish_(mexican),climb,33,"sube, subo, subido, subimos, subas, subida, subíamos, suben, subidas, subirlas, subirme, subían, subiendo, subir, subes, subía, subirá, suban, subirlos, subirla, subirnos, suba, subirse, subiré, subió, subirle, subí, subiste, subiéndose, subamos, subiros, subieron, subías",762,6.303030303030303,762,7.437509392278646,43,167,52
gat,1,1,3,NA,1,NA,3,Spanish (Mexican),1260545,gat,spanish_(mexican),cat,6,"gato, gatos, gata, gat, gateando, gatas",850,4.833333333333333,850,5.175862068965517,51,501,12
bañabais,1,1,6,NA,NA,NA,8,Spanish (Mexican),1260545,bañ,spanish_(mexican),bathroom,28,"baño, bañar, bañarnos, bañado, bañas, bañamos, bañando, baña, bañaba, bañarle, bañarse, bañándose, bañaban, bañarlo, bañarles, bañen, baños, bañan, bañaste, bañarla, bañabas, bañasteis, bañarías, bañáis, bañabais, bañe, bañándolo, bañarme",441,6.571428571428571,441,5.788939775729354,8,247,5
cabezas,4,4,7,NA,1,NA,7,Spanish (Mexican),1260545,cabez,spanish_(mexican),head,3,"cabeza, cabezas, cabezaa",424,6.666666666666667,424,5,3,248,3
queríais,1,1,7,NA,NA,NA,8,Spanish (Mexican),1260545,quer,spanish_(mexican),wanna,15,"querías, quería, queremos, queráis, querer, queríamos, querían, queréis, queramos, querido, queriendo, querida, queríais, quer, quererlo",537,7.2,537,7.6430078091842795,7,92,49
tenerlos,1,1,7,NA,1,NA,8,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
queen,1,1,5,NA,1,NA,5,Spanish (Mexican),1260545,que,spanish_(mexican),what,9,"qué, que, qúe, quead, quee, queen, queé, quéé, quée",74316,3.888888888888889,74316,5.357142857142857,1884,3230,21909
oscuridad,27,27,7.7407407407407405,NA,27,NA,9,Spanish (Mexican),1260545,oscur,spanish_(mexican),dark,5,"oscuro, oscuras, oscura, oscuros, oscuridad",63,7,63,5.685185185185185,1,53,0
tortillita,2,2,5,NA,NA,NA,10,Spanish (Mexican),1260545,tortillit,spanish_(mexican),pattycake,2,"tortillita, tortillitas",4,10.5,4,5.75,0,1,0
libraba,1,1,7,NA,NA,NA,7,Spanish (Mexican),1260545,libr,spanish_(mexican),book,9,"libro, libros, libre, libres, libró, librería, libraba, librerías, librar",330,6.333333333333333,330,12.599442137440722,8,149,1
abuelas,1,1,2,NA,1,NA,7,Spanish (Mexican),1260545,abuel,spanish_(mexican),grandma,5,"abuela, abuelo, abuelos, abuelico, abuelas",522,6.8,522,3.5,19,249,11
abuelas,1,1,2,NA,1,NA,7,Spanish (Mexican),1260545,abuel,spanish_(mexican),grandpa,5,"abuela, abuelo, abuelos, abuelico, abuelas",522,6.8,522,3.5,19,249,11
caminaba,4,4,5.75,NA,2,NA,8,Spanish (Mexican),1260545,camin,spanish_(mexican),walk,8,"camino, caminos, caminando, caminar, camina, caminas, caminaba, caminamos",124,7.375,124,6.854259490509491,2,68,3
tiradas,1,1,9,NA,NA,NA,7,Spanish (Mexican),1260545,tir,spanish_(mexican),throw,50,"tiró, tires, tiras, tirado, tira, tiro, tire, tirando, tirar, tiramos, tirada, tirarles, tiré, tiraba, tirarle, tiraron, tirándonos, tirarla, tiran, tirarlo, tirárselas, tirarse, tirarnos, tirarlas, tirándose, tiren, tirados, tirarlos, tirarán, tiraban, tirabas, tirándola, tiréis, tirarían, tiraros, tiraste, tirará, tirarme, tirarás, tiradas, tiros, aventó, aventando, aventar, aventaste, tíra, tirándole, tiraran, tirí, tirárselos",1205,6.7,1205,6.796324048095483,39,348,81
trabajadoras,1,1,4,NA,1,NA,12,Spanish (Mexican),1260545,trabaj,spanish_(mexican),work (action),24,"trabajando, trabajadores, trabajo, trabajar, trabajado, trabajan, trabaja, trabajaba, trabajador, trabajos, trabajamos, trabajáis, trabajas, trabajaban, trabajes, trabajasteis, trabajada, trabajadoras, trabajadora, trabajó, trabajaron, trabajante, trabajemos, trabajaremos",677,9.416666666666666,677,7.207142414426777,18,344,29
trabajadora,2,2,7,NA,1,NA,11,Spanish (Mexican),1260545,trabaj,spanish_(mexican),work (action),24,"trabajando, trabajadores, trabajo, trabajar, trabajado, trabajan, trabaja, trabajaba, trabajador, trabajos, trabajamos, trabajáis, trabajas, trabajaban, trabajes, trabajasteis, trabajada, trabajadoras, trabajadora, trabajó, trabajaron, trabajante, trabajemos, trabajaremos",677,9.416666666666666,677,7.207142414426777,18,344,29
lentamente,3,3,4.333333333333333,1,2,NA,10,Spanish (Mexican),1260545,lent,spanish_(mexican),glasses,5,"lento, lenta, lentamente, lentes, lentos",31,6.4,31,5.616666666666666,1,19,1
ahorita,52,52,9.23076923076923,NA,8,23,7,Spanish (Mexican),1260545,ahorit,spanish_(mexican),now,3,"ahora, ahor, ahorita",6001,5.333333333333333,6001,8.115384615384615,162,938,2334
darías,2,2,5.5,NA,NA,NA,6,Spanish (Mexican),1260545,dar,spanish_(mexican),give,9,"daremos, dar, dará, daríamos, daré, daros, daría, daréis, darías",804,5.333333333333333,804,10.412554112554112,6,151,0
ayudaron,3,3,6.666666666666667,NA,1,NA,8,Spanish (Mexican),1260545,ayud,spanish_(mexican),help,35,"ayudas, ayudar, ayudado, ayuda, ayudarnos, ayudo, ayudó, ayudamos, ayudando, ayudara, ayudarla, ayudarle, ayudan, ayudarlo, ayudarse, ayudaban, ayudaba, ayudarlos, ayudé, ayude, ayudes, ayúda, ayudante, ayudará, ayudaré, ayudáis, ayudarles, ayudándole, ayudaste, ayudantes, ayudarías, ayuden, ayudaron, ayudarme, ayudad",676,7.171428571428572,676,6.63733298670493,4,310,13
mirarse,3,3,4,NA,2,NA,7,Spanish (Mexican),1260545,mir,spanish_(mexican),look,35,"mira, mirarlo, mirando, miras, miraba, mire, mirándola, miro, miró, miré, miran, miradas, mirar, mirada, mirándome, mires, mirarme, miramos, miremos, mirad, mirado, miren, mirándoles, mirá, miraremos, miraste, mir, mirarse, míra, mirábamos, miraron, mirarle, mirabas, mirarlos, mirándolo",18323,6.257142857142857,18323,6.194795825740537,5963,2738,7253
bañe,2,2,9,NA,1,NA,4,Spanish (Mexican),1260545,bañ,spanish_(mexican),bathroom,28,"baño, bañar, bañarnos, bañado, bañas, bañamos, bañando, baña, bañaba, bañarle, bañarse, bañándose, bañaban, bañarlo, bañarles, bañen, baños, bañan, bañaste, bañarla, bañabas, bañasteis, bañarías, bañáis, bañabais, bañe, bañándolo, bañarme",441,6.571428571428571,441,5.788939775729354,8,247,5
subiros,1,1,NA,1,NA,NA,7,Spanish (Mexican),1260545,subir,spanish_(mexican),climb,33,"sube, subo, subido, subimos, subas, subida, subíamos, suben, subidas, subirlas, subirme, subían, subiendo, subir, subes, subía, subirá, suban, subirlos, subirla, subirnos, suba, subirse, subiré, subió, subirle, subí, subiste, subiéndose, subamos, subiros, subieron, subías",762,6.303030303030303,762,7.437509392278646,43,167,52
vera,1,1,5,NA,1,NA,4,Spanish (Mexican),1260545,ver,spanish_(mexican),see,11,"ver, veremos, veríamos, veréis, verá, veré, verías, veras, veros, vera, vero",2761,5.090909090909091,2761,6.129166666666666,23,1100,8
limpiarla,1,1,5,NA,NA,NA,9,Spanish (Mexican),1260545,limpi,spanish_(mexican),clean (description),19,"limpio, limpiándole, limpiar, limpiarle, limpiando, limpiamos, limpiarlo, limpiado, limpie, limpias, limpia, limpiarse, limpies, limpiaba, limpiabas, limpiarla, limpiarlas, limpian, limpiarlos",251,8.210526315789474,251,6.943258756882274,4,100,10
platano,5,5,13.6,NA,1,NA,7,Spanish (Mexican),1260545,platan,spanish_(mexican),banana,11,"plato, plátano, plátanos, platos, plat, plata, plateado, banarse, platano, ban, platáno",742,6.090909090909091,742,6.631992780852178,73,419,13
caballé,1,1,4,NA,1,NA,7,Spanish (Mexican),1260545,caball,spanish_(mexican),horse,5,"caballo, caballos, caballico, caballicos, caballé",811,8.2,811,7.010069044879171,27,464,3
dolido,1,1,5,NA,NA,NA,6,Spanish (Mexican),1260545,dol,spanish_(mexican),hurt (action),7,"dolía, doler, dolerá, dolido, dolió, doliera, dolían",65,5.714285714285714,65,6.414603174603174,0,26,0
parió,3,3,4.333333333333333,NA,3,NA,5,Spanish (Mexican),1260545,par,spanish_(mexican),for,28,"para, par, pared, paras, paro, parada, paramos, paraba, pararme, pares, paran, paraban, paré, parar, parado, paren, pare, pararon, parara, paró, paremos, pararlo, parís, parados, paradas, parió, pararlos, parir",6300,5.571428571428571,6300,8.301077310223652,86,186,1694
dolió,25,25,4.96,NA,11,NA,5,Spanish (Mexican),1260545,dol,spanish_(mexican),hurt (action),7,"dolía, doler, dolerá, dolido, dolió, doliera, dolían",65,5.714285714285714,65,6.414603174603174,0,26,0
subieron,5,5,6.6,NA,1,NA,8,Spanish (Mexican),1260545,sub,spanish_(mexican),climb,33,"sube, subo, subido, subimos, subas, subida, subíamos, suben, subidas, subirlas, subirme, subían, subiendo, subir, subes, subía, subirá, suban, subirlos, subirla, subirnos, suba, subirse, subiré, subió, subirle, subí, subiste, subiéndose, subamos, subiros, subieron, subías",762,6.303030303030303,762,7.437509392278646,43,167,52
brincaba,1,1,4,NA,NA,1,8,Spanish (Mexican),1260545,brinc,spanish_(mexican),jump,7,"brinco, brincaba, brincara, brincando, brincaste, brincar, brincas",22,7.714285714285714,22,7.532467532467533,0,4,1
míra,35,35,NA,8,6,8,4,Spanish (Mexican),1260545,mir,spanish_(mexican),look,35,"mira, mirarlo, mirando, miras, miraba, mire, mirándola, miro, miró, miré, miran, miradas, mirar, mirada, mirándome, mires, mirarme, miramos, miremos, mirad, mirado, miren, mirándoles, mirá, miraremos, miraste, mir, mirarse, míra, mirábamos, miraron, mirarle, mirabas, mirarlos, mirándolo",18323,6.257142857142857,18323,6.194795825740537,5963,2738,7253
hoyos,7,7,6.857142857142857,NA,7,NA,5,Spanish (Mexican),1260545,hoy,spanish_(mexican),today,3,"hoy, hoyo, hoyos",641,4,641,4.928571428571429,12,216,125
enojó,3,3,3,NA,3,NA,5,Spanish (Mexican),1260545,enoj,spanish_(mexican),angry,9,"enojar, enojaste, enojosos, enojó, enojado, enojan, enojes, enoja, enojada",29,6.444444444444445,29,5.288888888888889,0,20,0
ducho,2,2,3,NA,NA,NA,5,Spanish (Mexican),1260545,duch,spanish_(mexican),shower,10,"duchado, duchada, duchando, duchar, regadera, ducha, ducharse, duchas, ducho, ducharnos",85,6.9,85,6.7891990512680165,4,43,2
vena,1,1,3,NA,NA,1,4,Spanish (Mexican),1260545,ven,spanish_(mexican),deer,13,"ven, venido, venías, venir, venían, venía, veníamos, venid, venimos, venado, venís, veníais, vena",2012,5.615384615384615,2012,7.159343434343435,416,475,614
tocaras,1,1,7,NA,NA,NA,7,Spanish (Mexican),1260545,toc,spanish_(mexican),touch,22,"tocar, toca, tocas, tocando, tocaba, tocó, tocase, tocado, tocaban, tocan, toco, tocamos, tocará, tocarlo, tocaste, tocarás, tocabas, tocaras, tocaron, tocarle, tocarlas, tocarla",881,6.181818181818182,881,6.514241545491545,8,317,29
dibujados,1,1,7,NA,NA,NA,9,Spanish (Mexican),1260545,dibuj,spanish_(mexican),draw,25,"dibujada, dibujado, dibujan, dibujo, dibujar, dibujaban, dibujándome, dibujos, dibuja, dibujamos, dibujas, dibujando, dibujó, dibujarle, dibujaba, dibujándole, dibujáis, dibuje, dibujarlo, dibujaste, dibujes, dibujé, dibujadas, dibujados, dibujante",913,8,913,6.905474579479863,12,383,40
