word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
čaši,5,5,7,NA,3,NA,4,Croatian,224755,čaš,Croatian,glass,6,"čaša, čašu, čaše, čašom, čašama, čaši",27,4.5,27,7.32,3,9,2
vilice,2,2,8,NA,NA,2,6,Croatian,224755,vilic,Croatian,fork,4,"vilica, vilicu, vilicom, vilice",6,6.25,6,5.125,1,2,2
tanjuri,1,1,5,NA,NA,1,7,Croatian,224755,tanjur,Croatian,plate,5,"tanjur, tanjuru, tanjurom, tanjuri, tanjure",22,7,22,6.355,1,12,1
pećnice,1,1,10,NA,NA,NA,7,Croatian,224755,pećnic,Croatian,oven,1,pećnice,1,7,1,10,0,0,0
stali,3,3,9.666666666666666,NA,3,NA,5,Croatian,224755,sta,Croatian,stop,6,"sta, stati, stala, stat, stao, stali",57,4.333333333333333,57,7.7400155400155395,1,27,5
nao,1,1,1,1,NA,NA,3,Croatian,224755,na,Croatian,on,2,"na, nao",1749,2.5,1749,1,30,39,243
šutnuo,1,1,5,NA,NA,NA,6,Croatian,224755,šutn,Croatian,kick,2,"šutni, šutnuo",2,5.5,2,4.5,0,0,1
čitali,9,9,4.666666666666667,NA,6,NA,6,Croatian,224755,čita,Croatian,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.3431323179744235,8,86,8
brata,10,10,11.7,NA,4,NA,5,Croatian,224755,brat,Croatian,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
njegovu,9,9,10.11111111111111,NA,4,NA,7,Croatian,224755,njegov,Croatian,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
ključeve,6,6,4.666666666666667,NA,5,NA,8,Croatian,224755,ključev,Croatian,keys,1,ključeve,6,8,6,4.666666666666667,0,5,0
žlicom,6,6,5.666666666666667,NA,3,NA,6,Croatian,224755,žlic,Croatian,spoon,3,"žlicu, žlicom, žlice",17,5.333333333333333,17,4.817460317460317,1,7,4
ormara,3,3,6.333333333333333,NA,2,NA,6,Croatian,224755,ormar,Croatian,wardrobe,5,"ormaru, ormari, ormar, ormarom, ormara",20,6,20,7.726666666666667,2,10,1
bočici,3,3,7.666666666666667,NA,2,NA,6,Croatian,224755,bočic,Croatian,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.495949074074074,2,35,1
ružne,5,5,9.4,NA,NA,1,5,Croatian,224755,ružn,Croatian,ugly,4,"ružno, ružne, ružnu, ružna",26,5,26,6.086111111111111,1,9,2
haljine,3,3,9,NA,NA,NA,7,Croatian,224755,haljin,Croatian,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
plesa,4,4,10,NA,1,NA,5,Croatian,224755,ples,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
plesale,2,2,9.5,NA,1,NA,7,Croatian,224755,plesa,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
plesao,13,13,13.76923076923077,NA,3,NA,6,Croatian,224755,plesa,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
bočice,10,10,7,NA,5,NA,6,Croatian,224755,bočic,Croatian,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.495949074074074,2,35,1
slikamo,1,1,1,1,NA,NA,7,Croatian,224755,slika,Croatian,picture,11,"sliku, slikama, slike, slika, slikam, slikaj, sliki, slikala, slikali, slikamo, slikovi",60,6.090909090909091,60,5.431168831168831,6,28,7
hrana,4,4,10.5,1,2,NA,5,Croatian,224755,hran,Croatian,food,5,"hrane, hranu, hrana, hrani, hranom",49,5.2,49,11.262380952380953,1,25,0
trčati,8,8,6.375,NA,5,NA,6,Croatian,224755,trčat,Croatian,run,2,"trčati, trčat",11,5.5,11,8.020833333333332,0,6,0
uhu,4,4,2,2,NA,2,3,Croatian,224755,uh,Croatian,ear,4,"uho, uh, uha, uhu",75,2.75,75,4.644767441860465,27,19,18
nježno,2,2,NA,1,NA,NA,6,Croatian,224755,nježn,Croatian,gentle,2,"nježno, nježnije",3,7,3,8,1,0,0
žlice,4,4,4.5,NA,2,2,5,Croatian,224755,žlic,Croatian,spoon,3,"žlicu, žlicom, žlice",17,5.333333333333333,17,4.817460317460317,1,7,4
kose,1,1,6,NA,1,NA,4,Croatian,224755,kos,Croatian,hair,6,"kosa, kosu, kose, kos, kosom, kosi",63,4,63,8.584615384615384,2,28,4
kamione,2,2,5,NA,2,NA,7,Croatian,224755,kamion,Croatian,truck,6,"kamion, kamiona, kamionu, kamione, kamionom, kamioni",133,7,133,5.991269841269841,8,70,9
mačkom,3,3,5.666666666666667,NA,1,NA,6,Croatian,224755,mačk,Croatian,cat,7,"mačku, mačak, mačka, mačkom, mačkova, mačke, mački",177,5.428571428571429,177,9.64063825428957,5,33,28
čizama,2,2,7,NA,NA,NA,6,Croatian,224755,čizm,Croatian,boots,3,"čizme, čizmama, čizama",24,6,24,6.912280701754386,3,10,0
mačkova,2,2,9,NA,NA,1,7,Croatian,224755,mačk,Croatian,cat,7,"mačku, mačak, mačka, mačkom, mačkova, mačke, mački",177,5.428571428571429,177,9.64063825428957,5,33,28
strašnog,3,3,16.333333333333332,NA,NA,NA,8,Croatian,224755,strašn,Croatian,scary,10,"strašnu, strašno, strašnog, strašan, strašna, strašnim, strašnom, strašni, strašne, strašnoga",25,7.5,25,12.787878787878787,2,4,4
radite,3,3,8.333333333333334,NA,1,NA,6,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
životinju,4,4,4.75,NA,1,1,9,Croatian,224755,životinj,Croatian,animal,4,"životinja, životinje, životinju, životinjama",69,9.5,69,6.976190476190476,0,40,2
radove,1,1,NA,1,NA,NA,6,Croatian,224755,rad,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
stričeku,1,1,4,NA,NA,NA,8,Croatian,224755,striček,Croatian,man,5,"striček, stričeki, stričeka, stričeku, stričeke",183,7.8,183,5.695837710084033,10,52,11
garaže,5,5,8.2,NA,3,1,6,Croatian,224755,garaž,Croatian,garage,4,"garažu, garaži, garaže, garaža",36,6,36,6.988888888888889,2,17,2
večere,1,1,34,NA,NA,NA,6,Croatian,224755,večer,Croatian,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
kolačima,1,1,9,NA,NA,NA,8,Croatian,224755,kolač,Croatian,cake,5,"kolač, kolači, kolače, kolača, kolačima",39,6.2,39,5.5394736842105265,4,17,5
pjevajući,1,1,6,NA,1,NA,9,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
puni,5,5,5.2,NA,NA,1,4,Croatian,224755,pun,Croatian,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.530952380952382,11,34,54
cvijeća,2,2,7.5,1,NA,NA,7,Croatian,224755,cvijeć,Croatian,flower,4,"cvijećem, cvijeće, cvijeća, cvijeću",18,7.25,18,6,3,8,1
vodo,3,3,5.333333333333333,NA,NA,1,4,Croatian,224755,vod,Croatian,water (beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
vodo,3,3,5.333333333333333,NA,NA,1,4,Croatian,224755,vod,Croatian,water (not beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
knjigama,1,1,5,NA,NA,NA,8,Croatian,224755,knjig,Croatian,book,5,"knjigu, knjigom, knjiga, knjige, knjigama",61,6.6,61,6.96,1,44,1
zvijezdo,3,3,4,1,NA,NA,8,Croatian,224755,zvijezd,Croatian,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
trgovini,2,2,12,NA,1,NA,8,Croatian,224755,trgovin,Croatian,store,2,"trgovini, trgovinu",3,8,3,10,0,1,0
gledamo,2,2,4.5,NA,1,NA,7,Croatian,224755,gleda,Croatian,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,7.0026475324429285,68,147,88
ptice,14,14,6.5,2,5,2,5,Croatian,224755,ptic,Croatian,bird,5,"ptica, ptice, pticu, ptici, ptic",103,4.8,103,8.771151515151516,6,23,15
kupimo,3,3,6.666666666666667,NA,1,1,6,Croatian,224755,kupi,Croatian,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.681012872628727,6,146,22
kamionom,5,5,7.8,NA,2,NA,8,Croatian,224755,kamion,Croatian,truck,6,"kamion, kamiona, kamionu, kamione, kamionom, kamioni",133,7,133,5.991269841269841,8,70,9
sunca,2,2,11,NA,NA,NA,5,Croatian,224755,sunc,Croatian,sun,4,"sunce, suncu, sunca, suncem",84,5.25,84,7.33421052631579,6,28,16
majmuna,1,1,4,NA,1,NA,7,Croatian,224755,majmun,Croatian,monkey,4,"majmun, majmuni, majmuna, majmune",17,6.75,17,3.7708333333333335,7,2,6
guske,2,2,2,NA,2,NA,5,Croatian,224755,gusk,Croatian,goose,3,"guska, guske, gusku",14,5,14,4.291666666666667,2,6,1
patke,2,2,3,NA,2,NA,5,Croatian,224755,patk,Croatian,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
bubi,5,5,5.2,NA,2,NA,4,Croatian,224755,bub,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
poljubio,4,4,5.25,NA,2,1,8,Croatian,224755,poljubi,Croatian,kiss,2,"poljubio, poljubi",5,7.5,5,4.625,0,2,1
dobilo,2,2,7,NA,NA,2,6,Croatian,224755,dobi,Croatian,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
ovce,3,3,3.3333333333333335,1,1,NA,4,Croatian,224755,ovc,Croatian,sheep,2,"ovca, ovce",11,4,11,3.791666666666667,4,4,0
pazit,6,6,7.833333333333333,NA,NA,NA,5,Croatian,224755,pazit,Croatian,watch (action),3,"paziti, pazite, pazit",15,5.666666666666667,15,8.48611111111111,0,3,0
ljuljačke,1,1,8,NA,1,NA,9,Croatian,224755,ljuljačk,Croatian,swing (object),4,"ljuljačka, ljuljački, ljuljačke, ljuljačkama",6,9.5,6,5.75,1,4,0
ljuljačkama,1,1,8,NA,1,NA,11,Croatian,224755,ljuljačk,Croatian,swing (object),4,"ljuljačka, ljuljački, ljuljačke, ljuljačkama",6,9.5,6,5.75,1,4,0
stričeke,7,7,5.428571428571429,NA,2,NA,8,Croatian,224755,striček,Croatian,man,5,"striček, stričeki, stričeka, stričeku, stričeke",183,7.8,183,5.695837710084033,10,52,11
zdjelice,1,1,14,NA,1,NA,8,Croatian,224755,zdjelic,Croatian,bowl,4,"zdjelicu, zdjelici, zdjelica, zdjelice",14,8,14,8.222222222222221,0,9,1
prat,2,2,4,NA,NA,NA,4,Croatian,224755,pra,Croatian,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
bra,2,2,1.5,1,1,NA,3,Croatian,224755,br,Croatian,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
strašan,3,3,3,NA,1,2,7,Croatian,224755,strašn,Croatian,scary,10,"strašnu, strašno, strašnog, strašan, strašna, strašnim, strašnom, strašni, strašne, strašnoga",25,7.5,25,12.787878787878787,2,4,4
hodaju,2,2,5.5,NA,1,NA,6,Croatian,224755,hoda,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
cvijeću,1,1,6,NA,1,NA,7,Croatian,224755,cvijeć,Croatian,flower,4,"cvijećem, cvijeće, cvijeća, cvijeću",18,7.25,18,6,3,8,1
boco,3,3,5.333333333333333,NA,1,2,4,Croatian,224755,boc,Croatian,bottle,5,"boca, boc, bocu, boce, boco",24,3.8,24,3.9033333333333333,2,8,8
žurit,2,2,5.5,NA,2,NA,5,Croatian,224755,žuri,Croatian,hurry,6,"žuri, žurimo, žurit, žurila, žuriti, žurim",12,5.333333333333333,12,5.4,0,9,0
mjeseca,4,4,4.25,NA,3,NA,7,Croatian,224755,mjesec,Croatian,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
televizoru,2,2,9.5,NA,1,NA,10,Croatian,224755,televizor,Croatian,tv,3,"televizor, televizora, televizoru",24,9.666666666666666,24,7.983333333333333,3,10,2
kauč,2,2,4.5,NA,1,NA,4,Croatian,224755,kauč,Croatian,couch,3,"kauč, kauču, kauča",7,4.666666666666667,7,4.583333333333333,0,4,0
tuć,2,2,12.5,NA,1,NA,3,Croatian,224755,tuć,Croatian,fight,2,"tući, tuć",19,3.5,19,9.602941176470589,1,9,1
sestre,6,6,9.166666666666666,NA,1,NA,6,Croatian,224755,sestr,Croatian,sister,5,"sestra, sestre, sestrom, sestri, sestru",17,6.2,17,9.283333333333333,0,4,1
haljina,2,2,8.5,NA,NA,1,7,Croatian,224755,haljin,Croatian,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
haljini,3,3,13,NA,2,NA,7,Croatian,224755,haljin,Croatian,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
vrativši,2,2,9.5,NA,NA,2,8,Croatian,224755,vrat,Croatian,door,6,"vratima, vrati, vrata, vrat, vratim, vrativši",162,5.833333333333333,162,7.473593073593073,5,68,16
večer,11,11,12.545454545454545,NA,4,NA,5,Croatian,224755,večer,Croatian,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
cipelu,5,5,9.2,NA,2,2,6,Croatian,224755,cipel,Croatian,shoe,3,"cipele, cipela, cipelu",35,6,35,7.155555555555555,3,14,6
zvona,2,2,16,NA,NA,NA,5,Croatian,224755,zvon,Croatian,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
tijesta,6,6,4.666666666666667,NA,6,NA,7,Croatian,224755,tijest,Croatian,pasta,2,"tijesto, tijesta",56,7,56,4.666666666666667,4,29,6
radile,10,10,5.1,NA,4,NA,6,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
hodale,1,1,3,NA,1,NA,6,Croatian,224755,hoda,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
bubala,1,1,8,NA,NA,NA,6,Croatian,224755,buba,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
malima,1,1,7,NA,1,NA,6,Croatian,224755,mal,Croatian,little (amount),8,"mali, male, malo, mala, malu, maloj, malom, malima",1999,4.5,1999,6.76132730015083,47,540,206
danije,1,1,6,NA,NA,NA,6,Croatian,224755,dan,Croatian,day,6,"dan, dane, dana, danu, danije, dani",133,4.166666666666667,133,5.857534246575343,3,57,1
zagrlimo,2,2,6,NA,1,NA,8,Croatian,224755,zagrli,Croatian,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
bočicom,4,4,NA,1,3,NA,7,Croatian,224755,bočic,Croatian,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.495949074074074,2,35,1
topla,1,1,4,NA,NA,NA,5,Croatian,224755,topl,Croatian,warm,7,"toplo, toplom, toploj, topli, tople, toplu, topla",16,5.285714285714286,16,7.5,1,7,1
škakljati,2,2,11,NA,2,NA,9,Croatian,224755,škaklja,Croatian,tickle,5,"škakljat, škakljamo, škakljam, škakljati, škaklja",10,8.2,10,6.7,0,6,1
pticu,11,11,6.909090909090909,1,6,NA,5,Croatian,224755,ptic,Croatian,bird,5,"ptica, ptice, pticu, ptici, ptic",103,4.8,103,8.771151515151516,6,23,15
bicikle,2,2,5,NA,2,NA,7,Croatian,224755,bicikl,Croatian,bicycle,4,"bicikl, biciklu, biciklom, bicikle",92,7,92,6.23953125,7,48,8
lici,9,9,7,NA,8,NA,4,Croatian,224755,lic,Croatian,face,4,"licu, lice, lici, lica",24,4,24,6.25,0,18,0
mola,1,1,1,1,NA,NA,4,Croatian,224755,mol,Croatian,please,7,"molim, molimo, molila, molit, mol, mola, moli",498,4.714285714285714,498,6.416666666666667,273,24,78
pjevale,1,1,3,NA,NA,1,7,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
aute,8,8,6.125,NA,2,NA,4,Croatian,224755,aut,Croatian,car,7,"auta, auto, autu, autom, auti, aute, autima",392,4.428571428571429,392,8.034236596736596,12,230,19
zoološkom,6,6,11,NA,1,NA,9,Croatian,224755,zoološk,Croatian,zoo,2,"zoološki, zoološkom",10,8.5,10,8.875,0,3,0
vrtu,5,5,12.4,NA,2,NA,4,Croatian,224755,vrt,Croatian,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.8500000000000005,2,26,7
kakaju,1,1,6,NA,1,NA,6,Croatian,224755,kaka,Croatian,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.043123336291038,114,78,375
onima,1,1,8,NA,NA,NA,5,Croatian,224755,on,Croatian,that,14,"oni, on, ono, onu, ona, one, onoj, onom, onog, onoga, onim, onih, onima, onome",1522,3.7142857142857144,1522,11.848140212670794,23,108,315
pelenama,3,3,6.333333333333333,NA,3,NA,8,Croatian,224755,pelen,Croatian,diaper,5,"pelenu, pelenom, pelene, pelena, pelenama",60,6.6,60,6.621794871794872,1,39,3
nožem,1,1,7,NA,1,NA,5,Croatian,224755,nož,Croatian,knife,2,"nož, nožem",8,4,8,7,2,2,1
crtu,4,4,10.75,NA,1,NA,4,Croatian,224755,crt,Croatian,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
crte,5,5,5.4,1,1,NA,4,Croatian,224755,crt,Croatian,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
crta,3,3,3.6666666666666665,NA,2,NA,4,Croatian,224755,crt,Croatian,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
zagrlit,1,1,7,NA,NA,NA,7,Croatian,224755,zagrli,Croatian,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
bro,2,2,1.5,1,1,NA,3,Croatian,224755,br,Croatian,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
doktoru,1,1,4,NA,NA,NA,7,Croatian,224755,doktor,Croatian,doctor,3,"doktor, doktora, doktoru",5,6.666666666666667,5,7,0,3,0
pčela,1,1,6,NA,1,NA,5,Croatian,224755,pčel,Croatian,bee,2,"pčele, pčela",2,5,2,4.5,0,2,0
loptali,1,1,3,NA,1,NA,7,Croatian,224755,lopta,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
hodajući,1,1,17,NA,NA,1,8,Croatian,224755,hoda,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
čitala,2,2,8.5,NA,NA,NA,6,Croatian,224755,čita,Croatian,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.3431323179744235,8,86,8
loptao,3,3,7.333333333333333,NA,1,NA,6,Croatian,224755,lopta,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
mjeseci,6,6,12.5,NA,2,NA,7,Croatian,224755,mjesec,Croatian,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
broda,5,5,8,NA,3,1,5,Croatian,224755,brod,Croatian,boat,6,"brod, brodova, brodu, brodom, broda, brodovi",40,5.666666666666667,40,5.7,5,17,9
punog,1,1,16,NA,NA,NA,5,Croatian,224755,pun,Croatian,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.530952380952382,11,34,54
vrtim,1,1,4,NA,NA,NA,5,Croatian,224755,vrt,Croatian,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.8500000000000005,2,26,7
motore,1,1,7,NA,NA,NA,6,Croatian,224755,motor,Croatian,motorcycle,5,"motor, motora, motoru, motore, motori",20,5.8,20,6.147619047619048,2,9,4
zvijezdi,1,1,3,NA,1,NA,8,Croatian,224755,zvijezd,Croatian,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
krevetića,3,3,7,NA,3,NA,9,Croatian,224755,krevetić,Croatian,crib,3,"krevetić, krevetiću, krevetića",14,8.666666666666666,14,6.125,1,8,1
tanjure,1,1,8,NA,1,NA,7,Croatian,224755,tanjur,Croatian,plate,5,"tanjur, tanjuru, tanjurom, tanjuri, tanjure",22,7,22,6.355,1,12,1
kauču,4,4,4.25,NA,3,NA,5,Croatian,224755,kauč,Croatian,couch,3,"kauč, kauču, kauča",7,4.666666666666667,7,4.583333333333333,0,4,0
krevetima,1,1,3,NA,1,NA,9,Croatian,224755,krevet,Croatian,bed,4,"krevetu, krevet, kreveta, krevetima",76,7.25,76,5.796676441837732,6,37,2
aviona,3,3,7.333333333333333,NA,2,NA,6,Croatian,224755,avion,Croatian,airplane,4,"avion, avionu, avionom, aviona",93,6,93,6.933333333333334,9,50,8
loptat,12,12,6.5,NA,6,NA,6,Croatian,224755,lopta,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
hrani,5,5,7.8,NA,1,NA,5,Croatian,224755,hran,Croatian,food,5,"hrane, hranu, hrana, hrani, hranom",49,5.2,49,11.262380952380953,1,25,0
lavu,1,1,4,NA,1,NA,4,Croatian,224755,lav,Croatian,lion,3,"lava, lav, lavu",28,3.6666666666666665,28,3.8405797101449277,3,16,4
djedi,1,1,3,NA,NA,NA,5,Croatian,224755,djed,Croatian,grandpa,4,"djed, djeda, djedu, djedi",22,4.75,22,6.019230769230769,2,2,3
večerao,1,1,6,NA,NA,NA,7,Croatian,224755,večera,Croatian,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
jaoj,2,2,1.5,1,NA,1,4,Croatian,224755,ja,Croatian,i,4,"ja, jau, jao, jaoj",1426,3,1426,3.25,48,102,373
jaoj,2,2,1.5,1,NA,1,4,Croatian,224755,ja,Croatian,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.833333333333333,48,102,373
večeras,2,2,6,NA,2,NA,7,Croatian,224755,večeras,Croatian,tonight,1,večeras,2,7,2,6,0,2,0
naranču,1,1,3,NA,NA,1,7,Croatian,224755,naranč,Croatian,orange (food),4,"naranči, naranča, naranče, naranču",12,7,12,4.2023809523809526,1,3,3
spavam,4,4,5.25,NA,2,NA,6,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavam,4,4,5.25,NA,2,NA,6,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
čokolina,1,1,2,NA,1,NA,8,Croatian,224755,čokolin,Croatian,cheerios,3,"čokolino, čokolinom, čokolina",10,8.333333333333334,10,3.857142857142857,0,9,0
bog,1,1,6,NA,NA,NA,3,Croatian,224755,bog,Croatian,hi,3,"boga, bogu, bog",10,3.6666666666666665,10,5.690476190476191,0,3,0
ružnu,2,2,4,NA,NA,1,5,Croatian,224755,ružn,Croatian,ugly,4,"ružno, ružne, ružnu, ružna",26,5,26,6.086111111111111,1,9,2
puhat,1,1,4,NA,NA,NA,5,Croatian,224755,puha,Croatian,blow,7,"puhao, puhati, puhali, puhale, puhala, puh, puhat",18,5.285714285714286,18,5.416666666666667,0,6,4
haljinu,2,2,6,NA,1,NA,7,Croatian,224755,haljin,Croatian,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
grize,3,3,4.333333333333333,NA,1,1,5,Croatian,224755,griz,Croatian,semolina,4,"griz, griza, grizem, grize",8,5,8,4.916666666666666,0,3,3
proslavu,1,1,9,NA,NA,NA,8,Croatian,224755,proslav,Croatian,party,1,proslavu,1,8,1,9,0,0,0
suncem,1,1,6,NA,1,NA,6,Croatian,224755,sunc,Croatian,sun,4,"sunce, suncu, sunca, suncem",84,5.25,84,7.33421052631579,6,28,16
nježnije,1,1,8,NA,NA,NA,8,Croatian,224755,nježn,Croatian,gentle,2,"nježno, nježnije",3,7,3,8,1,0,0
prazniji,1,1,19,NA,NA,NA,8,Croatian,224755,prazn,Croatian,empty,6,"praznom, prazne, prazna, prazniji, praznu, praznog",15,6.666666666666667,15,8.333333333333334,2,2,5
gusku,4,4,6,NA,2,NA,5,Croatian,224755,gusk,Croatian,goose,3,"guska, guske, gusku",14,5,14,4.291666666666667,2,6,1
ovima,1,1,4,NA,NA,NA,5,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
gura,4,4,7.5,NA,1,NA,4,Croatian,224755,gur,Croatian,push,7,"gurala, guram, guraš, gurat, gurati, gurali, gura",28,5.285714285714286,28,7.046825396825397,1,10,3
ov,1,1,1,1,NA,NA,2,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
